contents,titles,urls
"A KAIST research team's computational simulations demonstrated that the waves of spontaneous neural activity in the retinas of still-closed eyes in mammals develop long-range horizontal connections in the visual cortex during early developmental stages.This new finding featured in the August 19 edition of  as a cover article has resolved a long-standing puzzle for understanding visual neuroscience regarding the early organization of functional architectures in the mammalian visual cortex before eye-opening, especially the long-range horizontal connectivity known as ""feature-specific"" circuitry.To prepare the animal to see when its eyes open, neural circuits in the brain's visual system must begin developing earlier. However, the proper development of many brain regions involved in vision generally requires sensory input through the eyes.In the primary visual cortex of the higher mammalian taxa, cortical neurons of similar functional tuning to a visual feature are linked together by long-range horizontal circuits that play a crucial role in visual information processing.Surprisingly, these long-range horizontal connections in the primary visual cortex of higher mammals emerge before the onset of sensory experience, and the mechanism underlying this phenomenon has remained elusive.To investigate this mechanism, a group of researchers led by Professor Se-Bum Paik from the Department of Bio and Brain Engineering at KAIST implemented computational simulations of early visual pathways using data obtained from the retinal circuits in young animals before eye-opening, including cats, monkeys, and mice.From these simulations, the researchers found that spontaneous waves propagating in ON and OFF retinal mosaics can initialize the wiring of long-range horizontal connections by selectively co-activating cortical neurons of similar functional tuning, whereas equivalent random activities cannot induce such organizations.The simulations also showed that emerged long-range horizontal connections can induce the patterned cortical activities, matching the topography of underlying functional maps even in salt-and-pepper type organizations observed in rodents. This result implies that the model developed by Professor Paik and his group can provide a universal principle for the developmental mechanism of long-range horizontal connections in both higher mammals as well as rodents.  Professor Paik said, ""Our model provides a deeper understanding of how the functional architectures in the visual cortex can originate from the spatial organization of the periphery, without sensory experience during early developmental periods.""He continued, ""We believe that our findings will be of great interest to scientists working in a wide range of fields such as neuroscience, vision science, and developmental biology.""###This work was supported by the National Research Foundation of Korea (NRF). Undergraduate student Jinwoo Kim participated in this research project and presented the findings as the lead author as part of the Undergraduate Research Participation (URP) Program at KAIST.KAIST is the first and top science and technology university in Korea. KAIST was established in 1971 by the Korean government to educate scientists and engineers committed to the industrialization and economic growth of Korea.Since then, KAIST and its 64,739 graduates have been the gateway to advanced science and technology, innovation, and entrepreneurship. KAIST has emerged as one of the most innovative universities with more than 10,000 students enrolled in five colleges and seven schools including 1,039 international students from 90 countries.On the precipice of its semi-centennial anniversary in 2021, KAIST continues to strive to make the world better through the pursuit in education, research, entrepreneurship, and globalization.","Before eyes open, they get ready to see?",https://www.eurekalert.org//pub_releases/2020-08/tkai-beo082520.php
"How can tens of thousands of people in a large football stadium all clap together with the same beat even though they can only hear the people near them clapping?A combination of a partial differential equation and a synthetic circuit in microbes answers this question. An interdisciplinary collaborative team of Professor Jae Kyoung Kim at KAIST, Professor Kresimir Josic at the University of Houston, and Professor Matt Bennett at Rice University has identified how a large community can communicate with each other almost simultaneously even with very short distance signaling. The research was reported at .Cells often communicate using signaling molecules, which can travel only a short distance. Nevertheless, the cells can also communicate over large distances to spur collective action. The team revealed a cell communication mechanism that quickly forms a network of local interactions to spur collective action, even in large communities. The research team used an engineered transcriptional circuit of combined positive and negative feedback loops in E. coli, which can periodically release two types of signaling molecules: activator and repressor. As the signaling molecules travel over a short distance, cells can only talk to their nearest neighbors. However, cell communities synchronize oscillatory gene expression in spatially extended systems as long as the transcriptional circuit contains a positive feedback loop for the activator. Professor Kim said that analyzing and understanding such high-dimensional dynamics was extremely difficult. He explained, ""That's why we used high-dimensional partial differential equation to describe the system based on the interactions among various types of molecules."" Surprisingly, the mathematical model accurately simulates the synthesis of the signaling molecules in the cell and their spatial diffusion throughout the chamber and their effect on neighboring cells.The team simplified the high-dimensional system into a one-dimensional orbit, noting that the system repeats periodically.  This allowed them to discover that cells can make one voice when they lowered their own voice and listened to the others. ""It turns out the positive feedback loop reduces the distance between moving points and finally makes them move all together. That's why you clap louder when you hear applause from nearby neighbors and everyone eventually claps together at almost the same time,"" said Professor Kim. Professor Kim added, ""Math is a powerful as it simplifies complex thing so that we can find an essential underlying property. This finding would not have been possible without the simplification of complex systems using mathematics."" ###The National Institutes of Health, the National Science Foundation, the Robert A. Welch Foundation, the Hamill Foundation, the National Research Foundation of Korea, and the T.J. Park Science Fellowship of POSCO supported the research. Profile: Prof. Jae Kyoung Kim, PhD (twitter: umichkim) Department of Mathematical SciencesKorea Advanced Institute of Science and Technology (KAIST)Daejeon 34141, KoreaProfile: Prof. Kresimir Josic , PhDMathematics University of HoustonHouston, USAProfile: Prof. Matthew Bennett, PhDBiosciences and BioengineeringRice UniversityHouston, USAKAIST is the first and top science and technology university in Korea. KAIST was established in 1971 by the Korean government to educate scientists and engineers committed to industrialization and economic growth in Korea.Since then, KAIST and its 61,125 graduates have been the gateway to advanced science and technology, innovation, and entrepreneurship. KAIST has emerged as one of the most innovative universities with more than 12,000 students enrolled in five colleges and seven schools including 1,000 international students from 80 countries.On the precipice of its 50th anniversary in 2021, KAIST continues to strive to make the world better through the pursuit in education, research, entrepreneurship, and globalization.",A mathematical model reveals long-distance cell communication mechanism,https://www.eurekalert.org//pub_releases/2019-10/tkai-amm101519.php
"Soft pressure sensors have received significant research attention in a variety of fields, including soft robotics, electronic skin, and wearable electronics. Wearable soft pressure sensors have great potential for the real-time health monitoring and for the early diagnosis of diseases.A KAIST research team led by Professor Inkyu Park from the Department of Mechanical Engineering developed a highly sensitive wearable pressure sensor for health monitoring applications. This work was reported in  on November 21 as a front cover article.This technology is capable of sensitive, precise, and continuous measurement of physiological and physical signals and shows great potential for health monitoring applications and the early diagnosis of diseases.A soft pressure sensor is required to have high compliance, high sensitivity, low cost, long-term performance stability, and environmental stability in order to be employed for continuous health monitoring. Conventional solid-state soft pressure sensors using functional materials including carbon nanotubes and graphene have showed great sensing performance. However, these sensors suffer from limited stretchability, signal drifting, and long-term instability due to the distance between the stretchable substrate and the functional materials.To overcome these issues, liquid-state electronics using liquid metal have been introduced for various wearable applications. Of these materials, Galinstan, a eutectic metal alloy of gallium, indium, and tin, has great mechanical and electrical properties that can be employed in wearable applications. But today's liquid metal-based pressure sensors have low-pressure sensitivity, limiting their applicability for health monitoring devices.The research team developed a 3D-printed rigid microbump array-integrated, liquid metal-based soft pressure sensor. With the help of 3D printing, the integration of a rigid microbump array and the master mold for a liquid metal microchannel could be achieved simultaneously, reducing the complexity of the manufacturing process. Through the integration of the rigid microbump and the microchannel, the new pressure sensor has an extremely low detection limit and enhanced pressure sensitivity compared to previously reported liquid metal-based pressure sensors. The proposed sensor also has a negligible signal drift over 10,000 cycles of pressure, bending, and stretching and exhibited excellent stability when subjected to various environmental conditions.These performance outcomes make it an excellent sensor for various health monitoring devices. First, the research team demonstrated a wearable wristband device that can continuously monitor one's pulse during exercise and be employed in a noninvasive cuffless BP monitoring system based on PTT calculations. Then, they introduced a wireless wearable heel pressure monitoring system that integrates three 3D-BLiPS with a wireless communication module.Professor Park said, ""It was possible to measure health indicators including pulse and blood pressure continuously as well as pressure of body parts using our proposed soft pressure sensor. We expect it to be used in health care applications, such as the prevention and the monitoring of the pressure-driven diseases such as pressure ulcers in the near future. There will be more opportunities for future research including a whole-body pressure monitoring system related to other physical parameters.""###This work was supported by a National Research Foundation of Korea (NRF) grant funded by the Ministry of Science and ICT.Profile: Prof. Inkyu ParkMicro/Nano Transducers Laboratory  Department of Mechanical EngineeringKAISTKAIST is the first and top science and technology university in Korea. KAIST was established in 1971 by the Korean government to educate scientists and engineers committed to industrialization and economic growth in Korea.Since then, KAIST and its 61,125 graduates have been the gateway to advanced science and technology, innovation, and entrepreneurship. KAIST has emerged as one of the most innovative universities with more than 12,000 students enrolled in five colleges and seven schools including 1,000 international students from 80 countries.On the precipice of its 50th anniversary in 2021, KAIST continues to strive to make the world better through the pursuit in education, research, entrepreneurship, and globalization.",New liquid metal wearable pressure sensor created for health monitoring applications,https://www.eurekalert.org//pub_releases/2019-12/tkai-nlm121919.php
"A KAIST research team led by Professor Keon Jae Lee from the Department of Materials Science and Engineering and Professor Daesoo Kim from the Department of Biological Sciences has developed flexible vertical micro LEDs (f-VLEDs) using anisotropic conductive film (ACF)-based transfer and interconnection technology. The team also succeeded in controlling animal behavior via optogenetic stimulation of the f-VLEDs.Flexible micro LEDs have become a strong candidate for the next-generation display due to their ultra-low power consumption, fast response speed, and excellent flexibility. However, the previous micro LED technology had critical issues such as poor device efficiency, low thermal reliability, and the lack of interconnection technology for high-resolution micro LED displays. The research team has designed new transfer equipment and fabricated a f-VLED array (50x50) using simultaneous transfer and interconnection through the precise alignment of ACF bonding process. These f-VLEDs achieved optical power density (30 mW/mm2) three times higher than that of lateral micro LEDs, improving thermal reliability and lifetime by reducing heat generation within the thin film LEDs.These f-VLEDs (thickness: 5 micrometre, size: below 80 micrometre) can be applied to optogenetics for controlling the behavior of neuron cells and brains. In contrast to the electrical stimulation that activates all of the neurons in brain, optogenetics can stimulate specific excitatory or inhibitory neurons within the localized cortical areas of the brain, which facilitates precise analysis, high-resolution mapping, and neuron modulation of animal brains. (Refer to the author's previous ACS Nano paper of ""Optogenetic Mapping of Functional Connectivity in Freely Moving Mice via Insertable Wrapping Electrode Array Beneath the Skull."" )In this work, they inserted the innovative f-VLEDs into the narrow space between the skull and the brain surface and succeeded in controlling mouse behavior by illuminating motor neurons on two-dimensional cortical areas located deep below the brain surface.Professor Lee said, ""The flexible vertical micro LED can be used in low-power smart watches, mobile displays, and wearable lighting. In addition, these flexible optoelectronic devices are suitable for biomedical applications such as brain science, phototherapeutic treatment, and contact lens biosensors.""He recently established a startup company ( FRONICS Inc. ) based on micro LED technology and is looking for global partnerships for commercialization. This result entitled "" Optogenetic Control of Body Movements via Flexible Vertical Light-Emitting Diodes on Brain Surface "" was published in the February 2018 issue of .###              ",KAIST team develops flexible vertical micro LED,https://www.eurekalert.org//pub_releases/2018-01/tkai-ktd012818.php
"A KAIST team identified the basic principle of electric wind in plasma. This finding will contribute to developing technology in various applications of plasma, including fluid control technology.Professor Wonho Choe from the Department of Physics and his team identified the main principle of neutral gas flow in plasma, known as 'electric wind', in collaboration with Professor Se Youn Moon's team at Chonbuk National University. Electric wind in plasma is a well-known consequence of interactions arising from collisions between charged particles (electrons or ions) and neutral particles. It refers to the flow of neutral gas that occurs when charged particles accelerate and collide with a neutral gas.  This is a way to create air movement without mechanical movement, such as fan wings, and it is gaining interest as a next-generation technology to replace existing fans. However, there was no experimental evidence of the cause. To identify the cause, the team used atmospheric pressure plasma. As a result, the team succeeded in identifying streamer propagation and space charge drift from electrohydrodynamic (EHD) force in a qualitative manner.According to the team, streamer propagation has very little effect on electric wind, but space charge drift that follows streamer propagation and collapse was the main cause of electric wind.The team also identified that electrons, instead of negatively charged ions, were key components of electric wind generation in certain plasmas. Furthermore, electric wind with the highest speed of 4 m/s was created in a helium jet plasma, which is one fourth the speed of a typhoon. These results indicate that the study could provide basic principles to effectively control the speed of electric wind. Professor Choe said, ""These findings set a significant foundation to understand the interactions between electrons or ions and neutral particles that occur in weakly ionized plasmas, such as atmospheric pressure plasmas. This can play an important role in expanding the field of fluid-control applications using plasmas which becomes economically and commercially interest.""This research, led by PhD Sanghoo Park, was published online in  on January 25.###              ",KAIST finds the principle of electric wind in plasma,https://www.eurekalert.org//pub_releases/2018-03/tkai-kft030118.php
"A KAIST research team recently developed sodium ion batteries using copper sulfide anode. This finding will contribute to advancing the commercialization of sodium ion batteries (SIBs) and reducing the production cost of any electronic products with batteries.Professor Jong Min Yuk and Emeritus Professor Jeong Yong Lee from Department of Materials Science and Engineering succeeded in developing a new anode material suitable for use in a SIB. Compared to the existing anode materials, the copper sulfide anode was measured to exhibit 1.5 times better cyclability with projected 40% reduction in cost.Batteries used in various applications including mobile phones are lithium ion batteries, mostly referred as Li-ion batteries or LIBs. Though they are popularly used until now, large-scale energy storage systems require much inexpensive and abundant materials. Hence, a SIB has attracted enormous attention for their advantage over a lithium counterpart.However, one main obstacle to commercialization of SIB is the lack of suitable anodes that exhibit high capacity and the cycling stability of the battery. Hence, the research team recognized this need for a good anode material that could offer high electrical conductivity and theoretical capacity. The material was found to be copper sulfide, preferably in nanoplates, which ""prefers to make an alloy with sodium and is thus promising for high capacity and long-term cyclability."" sis presented in the study reveals that copper sulfide undergoes crystallographic tuning to make a room for sodium insertion. Results indicate that the sodium ion-insertion capacity of copper sulfide is as much as 1.5 times that of lithium ions for graphite. Furthermore, a battery with this new anode material retains 90% of its original capacity for 250 charge-discharge cycles.With the natural abundance of sodium in seawater, this development may contribute to reduction in battery costs, which can be translated into up to 30% cut in the price of various consumer electronics. Professor Lee expressed his hope for ""the production of next-generation, high-performance sodium ion batteries"". Professor Yuk said, ""These days, people are showing a great deal of interest in products related to renewable energy due to recent micro-dust issues ongoing in Korea. This study may help Korea get a head-start on renewable energy products"".###This research, led by PhD candidate Jae Yeol Park and Dr. Sung Joo Kim, was published online in  on March 2.",KAIST develops sodium ion batteries using copper sulfide,https://www.eurekalert.org//pub_releases/2018-04/tkai-kds041718.php
"KAIST systems metabolic engineers defined a novel strategy for microbial aromatic polyesters production fused with synthetic biology from renewable biomass. The team of Distinguished Professor Sang Yup Lee of the Department of Chemical and Biomolecular Engineering produced aromatic polyesters from Escherichia coli () strains by applying microbial fermentation, employing direct microbial fermentation from renewable feedstock carbohydrates.  This is the first report to determine a platform strain of engineered  capable of producing environmentally friendly aromatic polyesters. This engineered  strain, if desired, has the potential to be used as a platform strain capable of producing various high-valued aromatic polyesters from renewable biomass. This research was published in  on January 8.  Conventionally, aromatic polyesters boast solid strength and heat stability so that there has been a great deal of interest in fermentative production of aromatic polyesters from renewable non-food biomass, but without success.  However, aromatic polyesters are only made by feeding the cells with corresponding aromatic monomers as substrates, and have not been produced by direct fermentation from renewable feedstock carbohydrates such as glucose.  To address this issue, the team prescribed the detailed procedure for aromatic polyester production through identifying CoA-transferase that activates phenylalkanoates into their corresponding CoA derivatives. In this process, researchers employed metabolic engineering of  to produce phenylalkanoates from glucose based on genome-scale metabolic flux analysis. In particular, the KAIST team made a modulation of gene expression to produce various aromatic polyesters having different monomer fractions.  The research team successfully produced aromatic polyesters, a non-natural polymer using the strategy that combines systems metabolic engineering and synthetic biology. They succeeded in biosynthesis of various kinds of aromatic polyesters through the system, thus proving the technical excellence of the environmentally friendly biosynthetic system of this research. Furthermore, his team also proved the potential of expanding the range of aromatic polyesters from renewable resources, which is expected to play an important role in the bio-plastic industry.  Professor Lee said, ""An eco-friendly and sustainable chemical industry is the key global agenda every nation faces. We are making a research focus to a biochemical industry free from petroleum dependence, and conducting diverse research activities to address the issue. This novel technology we are presenting will serve as an opportunity to advance the biochemical industry moving forward."" ###This work was supported by the Intelligent Synthetic Biology Center through the Global Frontier Project (2011-0031963) and also by the Technology Development Program to Solve Climate Changes on Systems Metabolic Engineering for Biorefineries (NRF-2012M1A2A2026556 and NRF-2012M1A2A2026557) from the Ministry of Science and ICT through the National Research Foundation of Korea. For further information on this research, please contact Distinguished Professor of the Department of Chemical and Biomolecular Engineering at KAIST. (, +82-42-350-3930)KAIST is the first and top science and technology university in Korea. KAIST was established in 1971 by the Korean government to educate elite scientists and engineers committed to industrialization and economic growth in Korea. Since then, KAIST has been the gateway to advanced science and technology, innovation, and entrepreneurship. KAIST has now emerged as the most innovative global institution with more than 11.5000 students enrolled in five colleges and six schools.KAIST continues to strive for making the world better through the pursuit of excellence in education, convergence research, and globalization.",One-step production of aromatic polyesters by E. coli strains,https://www.eurekalert.org//pub_releases/2018-01/tkai-opo010818.php
"A KAIST research team identified the intrinsic control architecture of brain networks. The control properties will contribute to providing a fundamental basis for the exogenous control of brain networks and, therefore, has broad implications in cognitive and clinical neuroscience. Although efficiency and robustness are often regarded as having a trade-off relationship, the human brain usually exhibits both attributes when it performs complex cognitive functions. Such optimality must be rooted in a specific coordinated control of interconnected brain regions, but the understanding of the intrinsic control architecture of brain networks is lacking. Professor Kwang-Hyun Cho from the Department of Bio and Brain Engineering and his team investigated the intrinsic control architecture of brain networks. They employed an interdisciplinary approach that spans connectomics, neuroscience, control engineering, network science, and systems biology to examine the structural brain networks of various species and compared them with the control architecture of other biological networks, as well as man-made ones, such as social, infrastructural and technological networks.In particular, the team reconstructed the structural brain networks of 100 healthy human adults by performing brain parcellation and tractography with structural and diffusion imaging data obtained from the Human Connectome Project database of the US National Institutes of Health.The team developed a framework for analyzing the control architecture of brain networks based on the minimum dominating set (MDSet), which refers to a minimal subset of nodes (MD-nodes) that control the remaining nodes with a one-step direct interaction. MD-nodes play a crucial role in various complex networks including biomolecular networks, but they have not been investigated in brain networks. By exploring and comparing the structural principles underlying the composition of MDSets of various complex networks, the team delineated their distinct control architectures. Interestingly, the team found that the proportion of MDSets in brain networks is remarkably small compared to those of other complex networks. This finding implies that brain networks may have been optimized for minimizing the cost required for controlling networks. Furthermore, the team found that the MDSets of brain networks are not solely determined by the degree of nodes, but rather strategically placed to form a particular control architecture. Consequently, the team revealed the hidden control architecture of brain networks, namely, the distributed and overlapping control architecture that is distinct from other complex networks. The team found that such a particular control architecture brings about robustness against targeted attacks (i.e., preferential attacks on high-degree nodes) which might be a fundamental basis of robust brain functions against preferential damage of high-degree nodes (i.e., brain regions). Moreover, the team found that the particular control architecture of brain networks also enables high efficiency in switching from one network state, defined by a set of node activities, to another - a capability that is crucial for traversing diverse cognitive states. Professor Cho said, ""This study is the first attempt to make a quantitative comparison between brain networks and other real-world complex networks. Understanding of intrinsic control architecture underlying brain networks may enable the development of optimal interventions for therapeutic purposes or cognitive enhancement.""This research, led by Byeongwook Lee, Uiryong Kang and Hongjun Chang, was published in  (10.1016/j.isci.2019.02.017) on March 29, 2019.###              ",KAIST unveils the hidden control architecture of brain networks,https://www.eurekalert.org//pub_releases/2019-04/tkai-kut042319.php
"A KAIST research team developed a technology to increase the stability of amine-containing adsorbents by fifty times, moving one step further toward commercializing stable adsorbents that last longer. Professor Minkee Choi from the Department of Chemical and Biomolecular Engineering and his team succeeded in developing amine-containing adsorbents that show high oxidative stability. The capture of the greenhouse gas carbon dioxide is an active ongoing research field, and some of the latest advancements point to amine-containing adsorbents as an efficient and environment-friendly way to capture carbon dioxide. However, existing amine-containing adsorbents are known to be unstable under oxidation, which chemically breaks down the adsorbent, thereby making it difficult to rely on amine-containing adsorbents for repeated and continued use.The researchers have discovered that the miniscule amount of iron and copper present in the amine accelerate the oxidative breakdown of the amine-containing adsorbent. Upon this discovery, they proposed the use of a chelator substance, which essentially suppresses the activation of the impurities.The team demonstrates that the proposed method renders the adsorbent up to 50 times slower in its deactivation rate due to oxidation, compared to conventional polyethyleneimine (PEI) / silica adsorbents. Figure 1 illustrates the superior performance of this oxidation-stable amine-containing adsorbent (shown in black squares), whose carbon dioxide-capturing capacity deteriorates by only a small amount (~8%). Meanwhile, the carbon dioxide-capturing capacity of the PEI/silica adsorbent (shown in red diamonds) degrades dramatically after being exposed to oxidative aging for 30 days.This stability under oxidation is expected to have brought amine-containing adsorbents one step closer to commercialization. As such, first author Woosung Choi describes the significance of this study as ""having brought solid carbon dioxide adsorbents to commercializable standards"". In fact, Professor Choi explains that commercialization steps for his team's carbon dioxide adsorbents are already underway. He further set forth his aim to ""develop the world's best carbon dioxide capture adsorbent"".###This research, led by the PhD candidate Woosung Choi, was published online in  on February 20.",KAIST succeeds in producing 50x more stable adsorbent,https://www.eurekalert.org//pub_releases/2018-04/tkai-ksi041618.php
"A KAIST research team developed a crucial source technology that will advance the commercialization of micro LEDs.Professor Keon Jae Lee from the Department of Materials Science and Engineering and his team have developed a low cost production technology for thin-film blue flexible vertical micro LEDs (f-VLEDs).In CES 2018, micro LED TV was spotlighted as a strong candidate for replacing the active-matrix organic light-emitting diode (AMOLED) display. Micro LED is a sub-100 um light source for red, green and blue light, which has advantages of outstanding optical output, ultra-low power consumption, fast response speed, and excellent flexibility.However, the current display industry has utilized the individual chip transfer of millions of LED pixels, causing high production cost. Therefore, the initial market of micro LED TV will be estimated to ~ a hundred thousand dollars for global premium market.To widely commercialize micro LEDs for mobile and TV displays, the transfer method of thin film micro LEDs requires a one-time transfer of one million LEDs. In addition, highly efficient thin-film blue micro LED is crucial for a full-color display.The team developed thin-film red f-VLED in previous projects, and now has realized thousands of thin-film blue vertical micro LEDs (thickness < 2 μm) on plastics using a one-time transfer. The blue GaN f-VLEDs achieved optical power density (~30 mW/mm2) three times higher than that of lateral micro LEDs, and a device lifetime of 100,000 hours by reducing heat generation. These blue f-VLEDs could be conformally attached to the curved skin and brains for wearable devices, and stably operated by wirelessly transferred electrical energy.Professor Lee said, ""For future micro LEDs, the innovative technology of thin-film transfer, efficient devices, and interconnection is necessary. We plan to demonstrate a full-color micro LED display in smart watch sizes by the end of this year. ""###This research """" led by a PhD candidate Han Eol Lee was published in the June 2018 issue of .              ",KAIST team develops flexible blue vertical micro LEDs,https://www.eurekalert.org//pub_releases/2018-06/tkai-ktd061818.php
"KAIST physicists described a route to design the energy-efficient generation, manipulation and detection of spin currents using nonmagnetic two-dimensional materials. The research team, led by Professor Sungjae Cho, observed highly efficient charge-to-spin interconversion via the gate-tunable Rashba-Edelstien effect (REE) in graphene heterostructures. This research paves the way for the application of graphene as an active spintronic component for generating, controlling, and detecting spin current without ferromagnetic electrodes or magnetic fields. Graphene is a promising spintronic component owing to its long spin diffusion length. However, its small spin-orbit coupling limits the potential of graphene in spintronic applications since graphene cannot be used to generate, control, or detect spin current. ""We successfully increased the spin-orbit coupling of graphene by stacking graphene on top of 2H-TaS2, which is one of the transition metal dichalcogenide materials with the largest spin-orbit coupling. Graphene now can be used to generate, control, and detect spin current,"" Professor Cho said. The Rashba-Edelstein effect is a physical mechanism that enables charge current-to-spin current interconversion by spin-dependent band structure induced by the Rashba effect, a momentum-dependent splitting of spin bands in low-dimensional condensed matter systems. Professor Cho's group demonstrated the gate-tunable Rashba-Edelstein effect in a multilayer graphene for the first time. The Rahsba-Edelstein effect allows the two-dimensional conduction electrons of graphene to be magnetized by an applied charge current and form a spin current. Furthermore, as the Fermi level of graphene, tuned by gate voltage, moves from the valence to conduction band, the spin current generated by graphene reversed its spin direction. This spin reversal is useful in the design of low-power-consumption transistors utilizing spins in that it provides the carrier ""On"" state with spin up holes (or spin down electrons) and the ""Off"" state with zero net spin polarization at so called ""charge neutrality point"" where numbers of electrons and holes are equal.""Our work is the first demonstration of charge-to-spin interconversion in a metallic TMD (transition-metal dichalcogenides) and graphene heterostructure with a spin polarization state controlled by a gate. We expect that the all-electrical spin-switching effect and the reversal of non-equilibrium spin polarization by the application of gate voltage is applicable for the energy-efficient generation and manipulation of spin currents using nonmagnetic van der Waals materials,"" explained Professor Cho. ###KAIST is the first and top science and technology university in Korea. KAIST was established in 1971 by the Korean government to educate scientists and engineers committed to the industrialization and economic growth of Korea.Since then, KAIST and its 64,739 graduates have been the gateway to advanced science and technology, innovation, and entrepreneurship. KAIST has emerged as one of the most innovative universities with more than 10,000 students enrolled in five colleges and seven schools including 1,039 international students from 90 countries.On the precipice of its semi-centennial anniversary in 2021, KAIST continues to strive to make the world better through the pursuit in education, research, entrepreneurship, and globalization.",Highly efficient charge-to-spin interconversion in graphene heterostructures,https://www.eurekalert.org//pub_releases/2020-05/tkai-hec051820.php
"A KAIST metabolic engineering research team has newly suggested a molecular mechanism showing superior degradability of poly ethylene terephthalate (PET).This is the first report to simultaneously determine the 3D crystal structure of Ideonella sakaiensis PETase and develop the new variant with enhanced PET degradation. Recently, diverse research projects are working to address the non-degradability of materials. A poly ethylene terephthalate (PET)-degrading bacterium called Ideonella sakaiensis was recently identified for the possible degradation and recycling of PET by Japanese team in  journal (Yoshida et al., 2016). However, the detailed molecular mechanism of PET degradation has not been yet identified. The team under Distinguished Professor Sang Yup Lee of the Department of Chemical and Biomolecular Engineering and the team under Professor Kyung-Jin Kim of the Department of Biotechnology at Kyungpook National University conducted this research. The findings were published in  on January 26.This research predicts a special molecular mechanism based on the docking simulation between PETase and a PET alternative mimic substrate. Furthermore, they succeeded in constructing the variant for IsPETase with enhanced PET-degrading activity using structural-based protein engineering. It is expected that the new approaches taken in this research can be background for further study of other enzymes capable of degrading not only PET but other plastics as well. PET is very important source in our daily lives. However, PET after use causes tremendous contamination issues to our environment due to its non-biodegradability, which has been a major advantage of PET. Conventionally, PET is disposed of in landfills, using incineration, and sometimes recycling using chemical methods, which induces additional environmental pollution. Therefore, a new development for highly-efficient PET degrading enzymes is essential to degrade PET using bio-based eco-friendly methods.  Recently, a new bacterial species, , which can use PET as a carbon source, was isolated. The PETase of  (IsPETase) can degrade PET with relatively higher success than other PET-degrading enzymes. However, the detailed enzyme mechanism has not been elucidated, hindering further studies. The research teams investigated how the substrate binds to the enzyme and which differences in enzyme structure result in significantly higher PET degrading activity compared with other cutinases and esterases, which make IsPETase highly attractive for industrial applications toward PET waste recycling. Based on the 3D structure and related biochemical studies, they successfully predicted the reasons for extraordinary PET degrading activity of IsPETase and suggested other enzymes that can degrade PET with a newly-classified phylogenetic tree. The team proposed that 4 MHET moieties are the most properly matched substrates due to a cleft on structure even with the 10-20-mers for PET. This is meaningful in that it is the first docking simulation between PETase and PET, not its monomer. Furthermore, they succeeded in developing a new variant with much higher PET-degrading activity using a crystal structure of this variant to show that the changed structure is better to accommodate PET substrates than wild type PETase, which will lead to developing further superior enzymes and constructing platforms for microbial plastic recycling. Professor Lee said, ""Environmental pollution from plastics remains one of the greatest challenges worldwide with the increasing consumption of plastics. We successfully constructed a new superior PET-degrading variant with the determination of a crystal structure of PETase and its degrading molecular mechanism. This novel technology will help further studies to engineer more superior enzymes with high efficiency in degrading. This will be the subject of our team's ongoing research projects to address the global environmental pollution problem for next generation.""###This work was supported by the Technology Development Program to Solve Climate Changes on Systems Metabolic Engineering for Biorefineries (NRF-2012M1A2A2026556 and NRF-2012M1A2A2026557) from the Ministry of Science and ICT through the National Research Foundation of Korea.Further Contact: Dr. Sang Yup Lee, Distinguished Professor, KAIST, Daejeon, Korea (, +82-42-350-3930)KAIST is the first and top science and technology university in Korea. KAIST was established in 1971 by the Korean government to educate elite scientists and engineers committed to industrialization and economic growth in Korea. Since then, KAIST has been the gateway to advanced science and technology, innovation, and entrepreneurship. KAIST has now emerged as the most innovative global institution with more than 11,500 students enrolled in five colleges and six schools.KAIST continues to strive for making the world better through the pursuit of excellence in education, convergence research, and globalization.              ",Structural insight into the molecular mechanism of PET degradation,https://www.eurekalert.org//pub_releases/2018-01/tkai-sii013018.php
