contents,titles,urls
"In this digital era, there has been growing concern that children spend most of their playtime watching TV, playing computer games, and staring at mobile phones with ‘head-down’ posture even outdoors.To counter such concerns, KAIST researchers designed a wearable bracelet using sound augmentation to leverage play benefits by employing digital technology. The research team also investigated how sound influences children’s play experiences according to their physical, social, and imaginative aspects.Playing is a large part of enjoyable and rewarding lives, especially for children. Previously, a large part of children’s playtime used to take place outdoors, and playing outdoors has long been praised for playing an essential role in providing opportunities to perform physical activity, improve social skills, and boost imaginative thinking.Motivated by these concerns, a KAIST research team led by Professor Woohun Lee and his researcher Jiwoo Hong from the Department of Industrial Design made use of sound augmentation, which is beneficial for motivating playful experiences by facilitating imagination and enhancing social awareness with its ambient and omnidirectional characteristics.Despite the beneficial characteristics of sound augmentation, only a few studies have explored sound interaction as a technology to augment outdoor play due to its abstractness when conveying information in an open space outdoors. There is also a lack of empirical evidence regarding its effect on children’s play experiences.Professor Lee’s team designed and implemented an original bracelet-type wearable device called SoundWear. This device uses non-speech sound as a core digital feature for children to broaden their imaginations and improvise their outdoor games.Children equipped with SoundWear were allowed to explore multiple sounds (i.e., everyday and instrumental sounds) on SoundPalette, pick a desired sound, generate the sound with a swinging movement, and transfer the sound between multiple devices for their outdoor play.Both the quantitative and qualitative results of a user study indicated that augmenting playtime with everyday sounds triggered children’s imagination and resulted in distinct play behaviors, whereas instrumental sounds were transparently integrated with existing outdoor games while fully preserving play benefits in physical, social, and imaginative ways.The team also found that the gestural interaction of SoundWear and the free sound choice on SoundPalette helped children to gain a sense of achievement and ownership toward sound. This led children to be physically and socially active while playing.PhD candidate Hong said, “Our work can encourage the discussion on using digital technology that entails sound augmentation and gestural interactions for understanding and cultivating creative improvisations, social pretenses, and ownership of digital materials in digitally augmented play experiences.”Professor Lee also envisioned that the findings being helpful to parents and educators saying, “I hope the verified effect of digital technology on children’s play informs parents and educators to help them make more informed decisions and incorporate the playful and creative usage of new media, such as mobile phones and smart toys, for young children.”This research titled “SoundWear: Effect of Non-speech Sound Augmentation on the Outdoor Play Experience of Children” was presented at DIS 2020 (the ACM Conference on Designing Interactive Systems) taking place virtually in Eindhoven, Netherlands, from July 6 to 20. This work received an Honorable Mention Award for being in the top 5% of all the submissions to the conference.Link to download the full-text paper:–",‘SoundWear’ a Heads-Up Sound Augmentation Gadget Helps Expand Children’s Play Experience,https://www.miragenews.com/soundwear-a-heads-up-sound-augmentation-gadget-helps-expand-children-s-play-experience/
Transparent polymer thin film with refractive index exceeding 1.9 to serve as new platform materials for high-end optical device applications,Sulfur-Containing Polymer Generates High Refractive Index and Transparency,https://www.miragenews.com/sulfur-containing-polymer-generates-high-refractive-index-and-transparency/
"– The somatic nuclear protein kinase VRK-1 increases the worm’s lifespan through AMPK activation, and this mechanism can be applied to promoting human longevity, the study reveals. –KAIST researchers have been able to dial up and down creatures’ lifespans by altering the activity of proteins found in roundworm cells that tell them to convert sugar into energy when their cellular energy is running low. Humans also have these proteins, offering up the intriguing possibilities for developing longevity-promoting drugs. These new findings were published on July 1 in Science Advances.The roundworm Caenorhabditis elegans (C. elegans), a millimeter-long nematode commonly used in lab testing, enjoyed a boost in its lifespan when researchers tinkered with a couple of proteins involved in monitoring the energy use by its cells.The proteins VRK-1 and AMPK work in tandem in roundworm cells, with the former telling the latter to get to work by sticking a phosphate molecule, composed of one phosphorus and four oxygen atoms, on it. In turn, AMPK’s role is to monitor energy levels in cells, when cellular energy is running low. In essence, VRK-1 regulates AMPK, and AMPK regulates the cellular energy status.Using a range of different biological research tools, including introducing foreign genes into the worm, a group of researchers led by Professor Seung-Jae V. Lee from the Department of Biological Sciences at KAIST were able to dial up and down the activity of the gene that tells cells to produce the VRK-1 protein. This gene has remained pretty much unchanged throughout evolution. Most complex organisms have this same gene, including humans.Lead author of the study Sangsoon Park and his colleagues confirmed that the overexpression, or increased production, of the VRK-1 protein boosted the lifespan of the C. elegans, which normally lives just two to three weeks, and the inhibition of VRK-1 production reduced its lifespan.The research team found that the activity of the VRK-1-to-AMPK cellular-energy monitoring process is increased in low cellular energy status by reduced mitochondrial respiration, the set of metabolic chemical reactions that make use of the oxygen the worm breathes to convert macronutrients from food into the energy “currency” that cells spend to do everything they need to do.It is already known that mitochondria, the energy-producing engine rooms in cells, play a crucial role in aging, and declines in the functioning of mitochondria are associated with age-related diseases. At the same time, the mild inhibition of mitochondrial respiration has been shown to promote longevity in a range of species, including flies and mammals.When the research team performed similar tinkering with cultured human cells, they found they could also replicate this ramping up and down of the VRK-1-to-AMPK process that occurs in roundworms.“This raises the intriguing possibility that VRK-1 also functions as a factor in governing human longevity, and so perhaps we can start developing longevity-promoting drugs that alter the activity of VRK-1,” explained Professor Lee.At the very least, the research points us in an interesting direction for investigating new therapeutic strategies to combat metabolic disorders by targeting the modulation of VRK-1. Metabolic disorders involve the disruption of chemical reactions in the body, including diseases of the mitochondria.But before metabolic disorder therapeutics or longevity drugs can be contemplated by scientists, further research still needs to be carried out to better understand how VRK-1 works to activate AMPK, as well as figure out the precise mechanics of how AMPK controls cellular energy.This work was supported by the National Research Foundation (NRF), and the Ministry of Science and ICT (MSIT) of Korea.Image credit: Seung-Jae V. LEE, KAIST.Image usage restrictions: News organizations may use or redistribute this image, with proper attribution, as part of news coverage of this paper only.Publication:Park, S., et al. (2020) ‘VRK-1 extends life span by activation of AMPK via phosphorylation’. Science Advances, Volume 6. No. 27, eaaw7824. Available online at ",Tinkering with Roundworm Proteins Offers Hope for Anti-aging Drugs,https://www.miragenews.com/tinkering-with-roundworm-proteins-offers-hope-for-anti-aging-drugs/
"– Multiple forms of a non-functional, unfolded protein follow different pathways and timelines to reach its folded, functional state, a study reveals. –KAIST researchers have used an X-ray method to track how proteins fold, which could improve computer simulations of this process, with implications for understanding diseases and improving drug discovery. Their findings were reported in the Proceedings of the National Academy of Sciences of the United States of America (PNAS) on June 30.When proteins are translated from their DNA codes, they quickly transform from a non-functional, unfolded state into their folded, functional state. Problems in folding can lead to diseases like Alzheimer’s and Parkinson’s.“Protein folding is one of the most important biological processes, as it forms the functioning 3D protein structure,” explained the physical chemist Hyotcherl Ihee of the Department of Chemistry at KAIST. Dr. Tae Wu Kim, the lead author of this research from Ihee’s group, added, “Understanding the mechanisms of protein folding is important, and could pave the way for disease study and drug development.”Ihee’s team developed an approach using an X-ray scattering technique to uncover how the protein cytochrome c folds from its initial unfolded state. This protein is composed of a chain of 104 amino acids with an iron-containing heme molecule. It is often used for protein folding studies.The researchers placed the protein in a solution and shined ultraviolet light on it. This process provides electrons to cytochrome c, reducing the iron within it from the ferric to the ferrous form, which initiates folding. As this was happening, the researchers beamed x-rays at very short intervals onto the sample. The x-rays scattered off all the atomic pairs in the sample and a detector continuously recorded the x-ray scattering patterns. The x-ray scattering patterns provided direct information regarding the 3D protein structure and the changes made in these patterns over time showed real-time motion of the protein during the folding process.The team found cytochrome c proteins initially exist in a wide variety of unfolded states. Once the folding process is triggered, they stop by a group of intermediates within 31.6 microseconds, and then those intermediates follow different pathways with different folding times to reach an energetically stable folded state.“We don’t know if this diversity in folding paths can be generalized to other proteins,” Ihee confessed. He continued, “However, we believe that our approach can be used to study other protein folding systems.”Ihee hopes this approach can improve the accuracy of models that simulate protein interactions by including information on their unstructured states. These simulations are important as they can help identify barriers to proper folding and predict a protein’s folded state given its amino acid sequence. Ultimately, the models could help clarify how some diseases develop and how drugs interact with various protein structures.Ihee’s group collaborated with Professor Young Min Rhee at the KAIST Department of Chemistry, and this work was supported by the National Research Foundation of Korea (NRF) and the Institute for Basic Science (IBS).Figure. The scientists found that non-functional unfolded forms of the protein cytochrome c follow different pathways and timelines to reach a stable functional folded state.Publications:Kim, T. W., et al. (2020) ‘Protein folding from heterogeneous unfolded state revealed by time-resolved X-ray solution scattering’. PNAS. Volume 117. Issue 26. Page 14996-15005. Available online at ",X-ray Scattering Shines Light on Protein Folding,https://www.miragenews.com/x-ray-scattering-shines-light-on-protein-folding/
"Researchers capture cell-level details of nonalcoholic fatty liver disease progression in real timeWASHINGTON – Researchers have developed a new way to visualize the progression of nonalcoholic fatty liver disease (NAFLD) in mouse models of the disease. The new microscopy method provides a high-resolution 3D view that could lead to important new insights into NAFLD, a condition in which too much fat is stored in the liver.“It is estimated that a quarter of the adult global population has NAFLD, yet an effective treatment strategy has not been found,” said professor Pilhan Kim from the Graduate School of Medical Science and Engineering in the . “NAFLD is associated with obesity and type 2 diabetes and can sometimes progress to liver failure in serious case.”In The Optical Society () journal , Kim and colleagues report their new imaging technique and show that it can be used to observe how tiny droplets of fat, or lipids, accumulate in the liver cells of living mice over time.“It has been challenging to find a treatment strategy for NAFLD because most studies examine excised liver tissue that represents just one timepoint in disease progression,” said Kim. “Our technique can capture details of lipid accumulation over time, providing a highly useful research tool for identifying the multiple parameters that likely contribute to the disease and could be targeted with treatment.”Watching disease progression in real-timeCapturing the dynamics of NAFLD in living mouse models of the disease requires the ability to observe quickly changing interactions of biological components in intact tissue in real-time. To accomplish this, the researchers developed a custom intravital confocal and two-photon microscopy system that acquires images of multiple fluorescent labels at video-rate with cellular resolution.“With video-rate imaging capability, the continuous movement of liver tissue in live mice due to breathing and heart beating could be tracked in real time and precisely compensated,” said Kim. “This provided motion-artifact free high-resolution images of cellular and sub-cellular sized individual lipid droplets.”The key to fast imaging was a polygonal mirror that rotated at more than 240 miles per hour to provide extremely fast laser scanning. The researchers also incorporated four different lasers and four high-sensitivity optical detectors into the setup so that they could acquire multi-color images to capture different color fluorescent probes used to label the lipid droplets and microvasculature in the livers of live mice.“Our approach can capture real-time changes in cell behavior and morphology, vascular structure and function, and the spatiotemporal localization of biological components while directly visualizing of lipid droplet development in NAFLD progression,” said Kim. “It also allows the analysis of the highly complex behaviors of various immune cells as NAFLD progresses.”The researchers demonstrated their approach by using it to observe the development and spatial distribution of lipid droplets in individual mice with NAFLD induced by a methionine and choline-deficient diet. Next, they plan to use it to study how the liver microenvironment changes during NAFLD progression by imaging the same mouse over time. They also want to use their microscope technique to visualize various immune cells and lipid droplets to better understand the complex liver microenvironment in NAFLD progression.Paper: J. Moon, E. Kong, J. Lee, J. Jung, E. Kim, S. B. Park, P. Kim, “Intravital longitudinal imaging of hepatic lipid droplet accumulation in a murine model for nonalcoholic fatty liver disease,” Biomed. Opt. Express, volume 11, issue 9, pp. 5132-5146 (2020).DOI: ",Microscopy Approach Poised to Offer New Insights into Liver Disease,https://www.miragenews.com/microscopy-approach-poised-to-offer-new-insights-into-liver-disease/
"Researchers have developed a new way to visualize the progression of nonalcoholic fatty liver disease (NAFLD) in mouse models of the disease. The new microscopy method provides a high-resolution 3D view that could lead to important new insights into NAFLD, a condition in which too much fat is stored in the liver.“It is estimated that a quarter of the adult global population has NAFLD, yet an effective treatment strategy has not been found,” said professor Pilhan Kim from the Graduate School of Medical Science and Engineering at KAIST. “NAFLD is associated with obesity and type 2 diabetes and can sometimes progress to liver failure in serious case.”In the Optical Society (OSA) journal Biomedical Optics Express, Professor Kim and colleagues reported their new imaging technique and showed that it can be used to observe how tiny droplets of fat, or lipids, accumulate in the liver cells of living mice over time.“It has been challenging to find a treatment strategy for NAFLD because most studies examine excised liver tissue that represents just one timepoint in disease progression,” said Professor Kim. “Our technique can capture details of lipid accumulation over time, providing a highly useful research tool for identifying the multiple parameters that likely contribute to the disease and could be targeted with treatment.”Capturing the dynamics of NAFLD in living mouse models of the disease requires the ability to observe quickly changing interactions of biological components in intact tissue in real-time. To accomplish this, the researchers developed a custom intravital confocal and two-photon microscopy system that acquires images of multiple fluorescent labels at video-rate with cellular resolution.“With video-rate imaging capability, the continuous movement of liver tissue in live mice due to breathing and heart beating could be tracked in real time and precisely compensated,” said Professor Kim. “This provided motion-artifact free high-resolution images of cellular and sub-cellular sized individual lipid droplets.”The key to fast imaging was a polygonal mirror that rotated at more than 240 miles per hour to provide extremely fast laser scanning. The researchers also incorporated four different lasers and four high-sensitivity optical detectors into the setup so that they could acquire multi-color images to capture different color fluorescent probes used to label the lipid droplets and microvasculature in the livers of live mice.“Our approach can capture real-time changes in cell behavior and morphology, vascular structure and function, and the spatiotemporal localization of biological components while directly visualizing of lipid droplet development in NAFLD progression,” said Professor Kim. “It also allows the analysis of the highly complex behaviors of various immune cells as NAFLD progresses.”The researchers demonstrated their approach by using it to observe the development and spatial distribution of lipid droplets in individual mice with NAFLD induced by a methionine and choline-deficient diet. Next, they plan to use it to study how the liver microenvironment changes during NAFLD progression by imaging the same mouse over time. They also want to use their microscope technique to visualize various immune cells and lipid droplets to better understand the complex liver microenvironment in NAFLD progression.",Microscopy Approach Poised to Offer New Insights into Liver Diseases,https://www.miragenews.com/microscopy-approach-poised-to-offer-new-insights-into-liver-diseases/
"– Spontaneous retinal waves can generate long-range horizontal connectivity in visual cortex. –A KAIST research team’s computational simulations demonstrated that the waves of spontaneous neural activity in the retinas of still-closed eyes in mammals develop long-range horizontal connections in the visual cortex during early developmental stages.This new finding featured in the August 19 edition of Journal of Neuroscience as a cover article has resolved a long-standing puzzle for understanding visual neuroscience regarding the early organization of functional architectures in the mammalian visual cortex before eye-opening, especially the long-range horizontal connectivity known as “feature-specific” circuitry.To prepare the animal to see when its eyes open, neural circuits in the brain’s visual system must begin developing earlier. However, the proper development of many brain regions involved in vision generally requires sensory input through the eyes.In the primary visual cortex of the higher mammalian taxa, cortical neurons of similar functional tuning to a visual feature are linked together by long-range horizontal circuits that play a crucial role in visual information processing.Surprisingly, these long-range horizontal connections in the primary visual cortex of higher mammals emerge before the onset of sensory experience, and the mechanism underlying this phenomenon has remained elusive.To investigate this mechanism, a group of researchers led by Professor Se-Bum Paik from the Department of Bio and Brain Engineering at KAIST implemented computational simulations of early visual pathways using data obtained from the retinal circuits in young animals before eye-opening, including cats, monkeys, and mice.From these simulations, the researchers found that spontaneous waves propagating in ON and OFF retinal mosaics can initialize the wiring of long-range horizontal connections by selectively co-activating cortical neurons of similar functional tuning, whereas equivalent random activities cannot induce such organizations.The simulations also showed that emerged long-range horizontal connections can induce the patterned cortical activities, matching the topography of underlying functional maps even in salt-and-pepper type organizations observed in rodents. This result implies that the model developed by Professor Paik and his group can provide a universal principle for the developmental mechanism of long-range horizontal connections in both higher mammals as well as rodents.Professor Paik said, “Our model provides a deeper understanding of how the functional architectures in the visual cortex can originate from the spatial organization of the periphery, without sensory experience during early developmental periods.”He continued, “We believe that our findings will be of great interest to scientists working in a wide range of fields such as neuroscience, vision science, and developmental biology.”This work was supported by the National Research Foundation of Korea (NRF). Undergraduate student Jinwoo Kim participated in this research project and presented the findings as the lead author as part of the Undergraduate Research Participation (URP) Program at KAIST.Figures and image credit: Professor Se-Bum Paik, KAISTImage usage restrictions: News organizations may use or redistribute these figures and image, with proper attribution, as part of news coverage of this paper only.Publication:Jinwoo Kim, Min Song, and Se-Bum Paik. (2020). Spontaneous retinal waves generate long-range horizontal connectivity in visual cortex. Journal of Neuroscience, Available online at","Before Eyes Open, They Get Ready to See",https://www.miragenews.com/before-eyes-open-they-get-ready-to-see/
"KAIST researchers presented a highly flexible but sturdy wearable piezoelectric harvester using the simple and easy fabrication process of hot pressing and tape casting. This energy harvester, which has record high interfacial adhesion strength, will take us one step closer to being able to manufacture embedded wearable electronics.A research team led by Professor Seungbum Hong said that the novelty of this result lies in its simplicity, applicability, durability, and its new characterization of wearable electronic devices.Wearable devices are increasingly being used in a wide array of applications from small electronics to embedded devices such as sensors, actuators, displays, and energy harvesters.Despite their many advantages, high costs and complex fabrication processes remained challenges for reaching commercialization. In addition, their durability was frequently questioned. To address these issues, Professor Hong’s team developed a new fabrication process and analysis technology for testing the mechanical properties of affordable wearable devices.For this process, the research team used a hot pressing and tape casting procedure to connect the fabric structures of polyester and a polymer film. Hot pressing has usually been used when making batteries and fuel cells due to its high adhesiveness. Above all, the process takes only two to three minutes.The newly developed fabrication process will enable the direct application of a device into general garments using hot pressing just as graphic patches can be attached to garments using a heat press.In particular, when the polymer film is hot pressed onto a fabric below its crystallization temperature, it transforms into an amorphous state. In this state, it compactly attaches toon the concave surface of the fabric and infiltrates into the gaps between the transverse wefts and longitudinal warps. These features result in high interfacial adhesion strength. For this reason, hot pressing has the potential to reduce the cost of fabrication through the direct application of fabric-based wearable devices to common garments.In addition to the conventional durability test of bending cycles, the newly introduced surface and interfacial cutting analysis system proved the high mechanical durability of the fabric-based wearable device by measuring the high interfacial adhesion strength between the fabric and the polymer film. Professor Hong said the study lays a new foundation for the manufacturing process and analysis of wearable devices using fabrics and polymers.He added that his team first used the surface and interfacial cutting analysis system in the field of wearable electronics to test the mechanical properties of polymer-based wearable devices. Their surface and interfacial cutting analysis system is more precise than conventional methods (peel test, tape test, and microstretch test) because it qualitatively and quantitatively measures the adhesion strength.Professor Hong explained, “Thise study could enable the commercialization of highly durable wearable devices based on the analysis of their interfacial adhesion strength. Our study lays a new foundation for the manufacturing process and analysis of other devices using fabrics and polymers. We look forward to fabric-based wearable electronics hitting the market very soon.”The results of this study were registered as a domestic patent in Korea last year, and published in Nano Energy this month. This study has been conducted through collaboration with Professor Yong Min Lee in the Department of Energy Science and Engineering at DGIST, Professor Kwangsoo No in the Department of Materials Science and Engineering at KAIST, and Professor Seunghwa Ryu in the Department of Mechanical Engineering at KAIST.This study was supported by the High-Risk High-Return Project and the Global Singularity Research Project at KAIST, the National Research Foundation, and the Ministry of Science and ICT in Korea.",Sturdy Fabric-Based Piezoelectric Energy Harvester Takes Us One Step Closer to Wearable Electronics,https://www.miragenews.com/sturdy-fabric-based-piezoelectric-energy-harvester-takes-us-one-step-closer-to-wearable-electronics/
"The Center for Noise and Vibration Control at KAIST announced that their coughing detection camera recognizes where coughing happens, visualizing the locations. The resulting cough recognition camera can track and record information about the person who coughed, their location, and the number of coughs on a real-time basis.Professor Yong-Hwa Park from the Department of Mechanical Engineering developed a deep learning-based cough recognition model to classify a coughing sound in real time. The coughing event classification model is combined with a sound camera that visualizes their locations in public places. The research team said they achieved a best test accuracy of 87.4 %.Professor Park said that it will be useful medical equipment during epidemics in public places such as schools, offices, and restaurants, and to constantly monitor patients’ conditions in a hospital room.Fever and coughing are the most relevant respiratory disease symptoms, among which fever can be recognized remotely using thermal cameras. This new technology is expected to be very helpful for detecting epidemic transmissions in a non-contact way. The cough event classification model is combined with a sound camera that visualizes the cough event and indicates the location in the video image.To develop a cough recognition model, a supervised learning was conducted with a convolutional neural network (CNN). The model performs binary classification with an input of a one-second sound profile feature, generating output to be either a cough event or something else.In the training and evaluation, various datasets were collected from Audioset, DEMAND, ETSI, and TIMIT. Coughing and others sounds were extracted from Audioset, and the rest of the datasets were used as background noises for data augmentation so that this model could be generalized for various background noises in public places.The dataset was augmented by mixing coughing sounds and other sounds from Audioset and background noises with the ratio of 0.15 to 0.75, then the overall volume was adjusted to 0.25 to 1.0 times to generalize the model for various distances.The training and evaluation datasets were constructed by dividing the augmented dataset by 9:1, and the test dataset was recorded separately in a real office environment.In the optimization procedure of the network model, training was conducted with various combinations of five acoustic features including spectrogram, Mel-scaled spectrogram and Mel-frequency cepstrum coefficients with seven optimizers. The performance of each combination was compared with the test dataset. The best test accuracy of 87.4% was achieved with Mel-scaled Spectrogram as the acoustic feature and ASGD as the optimizer.The trained cough recognition model was combined with a sound camera. The sound camera is composed of a microphone array and a camera module. A beamforming process is applied to a collected set of acoustic data to find out the direction of incoming sound source. The integrated cough recognition model determines whether the sound is cough or not. If it is, the location of cough is visualized as a contour image with a ‘cough’ label at the location of the coughing sound source in a video image.A pilot test of the cough recognition camera in an office environment shows that it successfully distinguishes cough events and other events even in a noisy environment. In addition, it can track the location of the person who coughed and count the number of coughs in real time. The performance will be improved further with additional training data obtained from other real environments such as hospitals and classrooms.Professor Park said, “In a pandemic situation like we are experiencing with COVID-19, a cough detection camera can contribute to the prevention and early detection of epidemics in public places. Especially when applied to a hospital room, the patient’s condition can be tracked 24 hours a day and support more accurate diagnoses while reducing the effort of the medical staff.”This study was conducted in collaboration with SM Instruments Inc.",Deep Learning-Based Cough Recognition Model Helps Detect Location of Coughing Sounds in Real Time,https://www.miragenews.com/deep-learning-based-cough-recognition-model-helps-detect-location-of-coughing-sounds-in-real-time/
"An E. coli strain that can grow to a relatively high cell density solely on CO₂and formic acid was developed by employing metabolic engineeringMost biorefinery processes have relied on the use of biomass as a raw material for the production of chemicals and materials. Even though the use of CO₂as a carbon source in biorefineries is desirable, it has not been possible to make common microbial strains such as E. coli grow on CO₂.Now, a metabolic engineering research group at KAIST has developed a strategy to grow an E. coli strain to higher cell density solely on CO₂and formic acid. Formic acid is a one carbon carboxylic acid, and can be easily produced from CO₂using a variety of methods. Since it is easier to store and transport than CO₂, formic acid can be considered a good liquid-form alternative of CO₂.With support from the C1 Gas Refinery R&D Center and the Ministry of Science and ICT, a research team led by Distinguished Professor Sang Yup Lee stepped up their work to develop an engineered E. coli strain capable of growing up to 11-fold higher cell density than those previously reported, using CO2 and formic acid as sole carbon sources. This work was published in Nature Microbiology on Sept. 28.Despite the recent reports by several research groups on the development of E. coli strains capable of growing on CO₂ and formic acid, the maximum cell growth remained too low (optical density of around 1) and thus the production of chemicals from CO₂ and formic acid has been far from realized.The team previously reported the reconstruction of the tetrahydrofolate cycle and reverse glycine cleavage pathway to construct an engineered E. coli strain that can sustain growth on CO₂ and formic acid. To further enhance the growth, the research team introduced the previously designed synthetic CO₂ and formic acid assimilation pathway, and two formate dehydrogenases.Metabolic fluxes were also fine-tuned, the gluconeogenic flux enhanced, and the levels of cytochrome bo3 and bd-I ubiquinol oxidase for ATP generation were optimized. This engineered E. coli strain was able to grow to a relatively high OD600 of 7~11, showing promise as a platform strain growing solely on CO₂ and formic acid.Professor Lee said, “We engineered E. coli that can grow to a higher cell density only using CO₂ and formic acid. We think that this is an important step forward, but this is not the end. The engineered strain we developed still needs further engineering so that it can grow faster to a much higher density.”Professor Lee’s team is continuing to develop such a strain. “In the future, we would be delighted to see the production of chemicals from an engineered E. coli strain using CO and formic acid as sole carbon sources,” he added.-ProfileDistinguished Professor Sang Yup LeeDepartment of Chemical and Biomolecular EngineeringKAIST",E. coli Engineered to Grow on CO2 and Formic Acid as Sole Carbon Sources,https://www.miragenews.com/e-coli-engineered-to-grow-on-co2-and-formic-acid-as-sole-carbon-sources/
"– Airway cell analyses showing an activated immune axis could pinpoint the COVID-19 patients who will most benefit from targeted therapies.-KAIST researchers have identified key markers that could help pinpoint patients who are bound to get a severe reaction to COVID-19 infection. This would help doctors provide the right treatments at the right time, potentially saving lives. The findings were published in the journal Frontiers in Immunology on August 28.People’s immune systems react differently to infection with SARS-CoV-2, the virus that causes COVID-19, ranging from mild to severe, life-threatening responses.To understand the differences in responses, Professor Heung Kyu Lee and PhD candidate Jang Hyun Park from the Graduate School of Medical Science and Engineering at KAIST analysed ribonucleic acid (RNA) sequencing data extracted from individual airway cells of healthy controls and of mildly and severely ill patients with COVID-19. The data was available in a public database previously published by a group of Chinese researchers.“Our analyses identified an association between immune cells called neutrophils and special cell receptors that bind to the steroid hormone glucocorticoid,” Professor Lee explained. “This finding could be used as a biomarker for predicting disease severity in patients and thus selecting a targeted therapy that can help treat them at an appropriate time,” he added.Severe illness in COVID-19 is associated with an exaggerated immune response that leads to excessive airway-damaging inflammation. This condition, known as acute respiratory distress syndrome (ARDS), accounts for 70% of deaths in fatal COVID-19 infections.Scientists already know that this excessive inflammation involves heightened neutrophil recruitment to the airways, but the detailed mechanisms of this reaction are still unclear.Lee and Park’s analyses found that a group of immune cells called myeloid cells produced excess amounts of neutrophil-recruiting chemicals in severely ill patients, including a cytokine called tumour necrosis factor (TNF) and a chemokine called CXCL8.Further RNA analyses of neutrophils in severely ill patients showed they were less able to recruit very important T cells needed for attacking the virus. At the same time, the neutrophils produced too many extracellular molecules that normally trap pathogens, but damage airway cells when produced in excess.The researchers additionally found that the airway cells in severely ill patients were not expressing enough glucocorticoid receptors. This was correlated with increased CXCL8 expression and neutrophil recruitment.Glucocorticoids, like the well-known drug dexamethasone, are anti-inflammatory agents that could play a role in treating COVID-19. However, using them in early or mild forms of the infection could suppress the necessary immune reactions to combat the virus. But if airway damage has already happened in more severe cases, glucocorticoid treatment would be ineffective.Knowing who to give this treatment to and when is really important. COVID-19 patients showing reduced glucocorticoid receptor expression, increased CXCL8 expression, and excess neutrophil recruitment to the airways could benefit from treatment with glucocorticoids to prevent airway damage. Further research is needed, however, to confirm the relationship between glucocorticoids and neutrophil inflammation at the protein level.“Our study could serve as a springboard towards more accurate and reliable COVID-19 treatments,” Professor Lee said.This work was supported by the National Research Foundation of Korea, and Mobile Clinic Module Project funded by KAIST.Figure. Low glucocorticoid receptor (GR) expression led to excessive inflammation and lung damage by neutrophils through enhancing the expression of CXCL8 and other cytokines.Image credit: Professor Heung Kyu Lee, KAIST. Created with Biorender.com.Image usage restrictions: News organizations may use or redistribute these figures and image, with proper attribution, as part of news coverage of this paper only.Publication:Jang Hyun Park, and Heung Kyu Lee. (2020). Re-analysis of Single Cell Transcriptome Reveals That the NR3C1-CXCL8-Neutrophil Axis Determines the Severity of COVID-19. Frontiers in Immunology, Available online at ",Biomarker predicts who will have severe COVID-19,https://www.miragenews.com/biomarker-predicts-who-will-have-severe-covid-19/
