contents,titles,urls
"According to Korea Association of Robot Industry, the global robot industry market has been growing at an annual rate of 11 percent since 2007. The comparable Korean market has continued a 22 percent annual growth rate since 2008. In particular, the service robot market shows a 16 percent annual growth rate around the world and 44 percent in Korea.  “One person will have one robot within five to 10 years,” said Kwon Dong-soo, professor at KAIST (Director of Human-Robot Interaction Research Center) and Japan’s Mitsubishi Research Institute forecast one household will have at least one robot in 2020. Experts say a systematic and long-term but bold investment plan is needed to capture leadership in the robot market and make it a new growth driver for the Korean economy. Kim Jae-hwan, director of Korea Association of Robot Industry said Korean exports dropped by a double digit percentage for the first time in six years and this is caused by a structural problem of Korean companies. “Robots will be able to a new driver to bring energy to the industry and revive exports,” he said. Some say there should be a global player among Korean companies in the robot industry. US and Japan already selected robots as their new growth engines, distributing more R&D resources to the industry. There are many developers and companies involved in robots, but most of them are small companies or startups so they have difficulty in marketing and export. Most of large companies are not active in investment into robot business.                                                                                                             ",Long-term and bold investment required for leadership in global robot market,https://pulsenews.co.kr/view.php?year=2015&no=538302
" Samsung Electronics Vice Chairman Choi Gee-sung said on Wednesday the company will raise the level of its software developers to 70 percent from the current 50 percent to further strengthen its global position. His comment came after Chairman Lee Kun-hee urged top managers to boost its software prowess, patent pools and talents, while it is embroiled in an intensifying patent battle with Apple. After a lecture by a KAIST professor on the importance of software power, Choi said “our software developers will possibly reach up to 70 percent of R&D staff, given the current trend but we are facing difficulties filling the vacuum.” Samsung Electronics has a total of 50,000 R&D engineers, half of who are engaged in software development. At least 10,000 more engineers will have to be added to meet its goal. Earlier, Choi told reporters at the IFA show that he is willing to hire more software developers but it is difficult to find qualified people in Korea. [Written by Dong-in Lee / edited by Soyoung Chung]                                                                                                             ",Samsung Electronics to Raise S/W Developers,https://pulsenews.co.kr/view.php?year=2011&no=661288
"South Korean mobile carrier SK Telecom (SKT) announced Tuesday that it will partner with Turkey’s leading home appliance maker Vestel to provide smart education service in Turkey, Europe, and Central Asia.  SKT’s Chief Executive Officer (CEO) Ha Sung-min inked an agreement for partnership in expanding the smart learning market with Vestel’s CEO Omer Yungul in Turkey Monday. Vestel, based in Istanbul, Turkey, manufactures and markets home appliances to Europe and Central Asia, with its annual sales reaching approximately six trillion won ($5.44 billion). SKT and Vestel have decided to penetrate into the European and Asian smart education market, with SKT offering software support including education and security solutions to be loaded on Vestel’s smart devices. “Turkey’s neighboring regions and Central Asian countries have long been considering Turkey as an educational and economic role model,” said SKT. “Cooperating with Vestel will facilitate SKT to tap into the smart learning market in the region.” Meanwhile, the smart education solution that will be launched under the agreement is a product that incorporates SKT’s mobile device management (MDM) technology and Schoolbox program developed by i-KAIST, a venture company under the Korea Advanced Institute of Science and Technology (KAIST). SKT’s joint development of a product with i-KAIST represents efforts to promote mutual growth between large-size companies and small and mid-size venture companies, explained SKT. [Written by Ha’eun Bang / edited by Soyoung Chung]                                                                                                             ","SKT to team up with Vestel to tap smart learning market in Europe, Asia",https://pulsenews.co.kr/view.php?year=2012&no=689185
"The Korea Development Institute (KDI) was recently reported to have transferred from the National Pension to the Korea Teachers Pension, after the Academy of Korean Studies had done so in May, 2005. Since the Korea Teachers Pension is a fund established to secure stabilization of livelihood and welfare of private school teachers and their families, admittance of those government-run research institutes with little affinity with such a purpose into the Korea Teachers Pension is raising controversy. Other government-run research institutes including the Korea Advanced Institute of Science and Technology (KAIST) and the Gwangju Institute of Science and Technology were also revealed to have joined in such a move, while the University of Science and Technology has applied for a transfer from the National Pension to the Korea Teachers Pension, as well. According to KDI, the Korea Teachers Pension and the Education Ministry on June 11, KDI researchers and the institute’s administrative staff who had been affiliated with the National Pension, newly became members of the Korea Teachers Pension as of May 17, 2007. So far, the government has allowed only professors and researchers who are involved in educational (graduate schools) programs within the arena of government-run research institutes to subscribe for the Korea Teachers Pension, while the administrative staff in the institutes was excluded from the beneficiary list. Accordingly, KDI School of Public Policy and Management entered into the Korea Teachers Pension in April, 1998, Graduate School of Korean Studies under the Academy of Korean Studies in June, 1984; KAIST in January, 1998; and the Gwangju Institute of Science and Technology in January, 2004. [Sun-young Park / KHS]                                                                                                             ",Government-run Research Institutes Withdraw from National Pension,https://pulsenews.co.kr/view.php?year=2007&no=303949
" ‘Hubo,’ which is South Korea’s pride of humanoid robot, won the world’s disaster robot competition. The Korean robot took the first place in the 2015 Defense Advanced Research Projects Agency (DARPA) Robotics Challenge, which was held in Pomona, California, for two days on Friday and Saturday (local time), beating robot powerhouses such as the US and Japan. It was followed by ‘Running Man’ from the Florida Institute for Human & Machine Cognition (IHMC) and ‘Tartan Rescue’ from Carnegie Mellon University. The DARPA has held Robotics Challenges to confirm the possibility to utilize robots in dealing with disasters where humans are inaccessible since the accident of Fukushima nuclear power plant in 2011. Hubo took the first place by fulfilling eight performances including opening the door and closing the valve in 44 minutes and 28 seconds in the competition on Saturday. Oh Jun-ho, the professor of KAIST who developed Hubo, said in a telephone interview, “I would like to thank students for going through together,” adding, “we had hard time preparing for the contest and I am happy to bear fruit.” Some raise voice that Korea should nurture its robot industry in more strategic and systematic ways with the victory as an opportunity. They also say that the nation should build infrastructure of the Korean robot industry including aggressive investments by conglomerates and localization of key components rather than just be optimistic about the ‘robot Korea.’                                                                                                             ",Hubo wins world’s disaster robot competition ,https://pulsenews.co.kr/view.php?year=2015&no=546067
"South Korean startups, including Naver and NanoEnTek, established by graduates of Korea Advanced Institute of Science and Technology (KAIST), hire 33,000 workers per year and post 10 trillion won ($8.7 billion) in annual sales, showed a survey. These firms number a total of 1,245, of which 50 have so far gone public, with two on the KOSPI market, 43 on the KOSDAQ market and five on the KONEX market.  KAIST on Wednesday announced the ‘2014 survey report on performance of startups founded by those from KAIST.’ In this report, a startup founder refers to a representative who runs a business after establishing a company and taking office within seven years after the foundation. According to the survey result, alumnus foundations accounted for 74.6 percent of total foundations with 929 companies. It was followed by 191 general foundations with 15.3 percent, 91 enrolled student foundations with 7.3 percent and 34 faculty foundations with 2.7 percent. 35.6 percent, or 443 people, of CEOs had doctorate degrees, 17.1 percent, or 213, bachelor’s degrees, and 5.9 percent, or 74, others. Many CEOs of startup companies have master’s degrees or doctorate degrees mainly because they establish a company after acquiring expertise and skill in the fields. By major, of the surveyed 1,019 people, 719, or 70.6 percent, studyed engineering. It was followed by 111 from business administration with 10.9 percent, 103 from natural science with 10.1 percent and 86 from others with 8.4 percent.                                                                                                             ","KAIST graduates found 1,200 startups",https://pulsenews.co.kr/view.php?year=2015&no=653778
"‘Azar,’ a mobile video messenger application developed by 35-year old South Korean youngsters, reached over 11 million downloads to emerge as the ‘Facebook of Arab.’ The app took the crown in the number of downloads in Taiwan just in two months after the launch in November in 2013, and has been enjoying explosive growth in Saudi Arabia, Kuwait, Turkey, Egypt and Israel with a total of 25 million users around the world.  According to the global mobile application analysis firm App Annie, Azar ranked first in Turkey and Kuwait, third in Egypt and forth in Saudi Arabia in application revenue (excluding games) in July. President Barack Obama in July invited Mr Ahn Sang-il of Hyperconnect that created this app, to the Global Engagement Summit at Nairobi, Kenya. Director Chung Kang-sik, who had worked at Korea Financial Telecommunications & Clearings Institute in August 2013, succeeded in developing a mobile voice call platform after over 12 months of hard work. Mr Ahn came up with a blueprint of formulating the live video app which enables people around the world to chat and make friends.” Yong Hyun-tack, an executive in charge of app development, completed Azar while staying in the office for two months. For Middle Easterners who have enjoyed watching videos at home and have few opportunities to meet foreigners because of conservative atmosphere in society, the mobile messenger that connects them to foreign friends through a screen gained tremendous popularity. Kim Sung-jin, 31, CEO of a start-up i-KAIST, which has caused a sensation in the smart school market, startled the world by jumping into the global smart TV market by joining hands with Al Jazeera Media Network, the largest media group in the Arab world. The start-up has recently sealed a contract to establish a joint venture at the headquarters of Al Jazeera located in Qatar and decided to supply interactive smart TVs with a touch screen that are targeted at the global market. The touch-screen TVs have over 10 contents including Al Jazeera news with 300 million viewers, documentary and sports, and enable users to enjoy the internet and social networking service with a touch-screen mode. Mr Kim said, “by combining touch-screen TVs of i-KAIST and contents of Al Jazeera, we plan to offer them to the world, as well as the Middle East.” He added, “we aim at selling at least 100 million units over the next five years through global telecommunications companies just like smartphones.” He noted, “as a touch-screen TV is priced at more than one million won ($845), we have a goal of achieving about 100 trillion won in sales in the coming five years.”                                                                                                            ",S. Korea’s mobile messenger and smart TV prove to be huge success in ME,https://pulsenews.co.kr/view.php?year=2015&no=835659
"“The housing market slump stems from a structural problem so it is difficult to fix it in the short term,” said Financial Supervisory Service Governor Kim Jong Chang on September 7. “The market slump is prolonged along with reduced property transactions and rising stockpiles of unsold apartment houses,” he said at a breakfast lecture delivered at KAIST. As reasons behind the structural problem, he picked the fall of households capable of purchasing houses, high possibility of debt rescheduling with the rate hike and the government’s position unable to expand a support package because it wants to stabilize a mid-and long-term budget. Regarding household debt, “The absolute term is high and they tend to rely heavily on real estate assets. It is less likely for mortgage loans to go sour in a short period of time, but the prolonged housing market recession and the continuation of a rate hike could hurt the ability to repay debts among the low-income class,” he said. [Written by Nam-shik Seok / edited by Soyoung Chung]                                                                                                            ",Housing Market Woes Difficult to Fix Shortly: Chief Regulator,https://pulsenews.co.kr/view.php?year=2010&no=484429
" South Korea will establish a cutting-edge institute focusing on brain science in Daegu, the southeastern part of the nation. The education ministry said on June 3 it selected a consortium led by Daegu Gyeongbuk Institute of Science & Technology (DGIST) as an agency to attract the hub of Korea’s brain research. The consortium had participated in bid for the government’s project as a solo bidder after two other consortiums Daejeon City-KAIST and Incheon City-Seoul National University did not reconfirm their intent last April. The education ministry plans to begin construction of the brain research center next year and launch it in early 2014 as an annex research center of DGIST. The government will invest more than 160 billion won ($148.1 million) in the establishment of the research center, one of the nation’s key science and technology projects. Local government will cover the cost of land purchase and construction worth 100 billion won. The central government will provide 63.8 billion won for operational expenses before the establishment and then 20 to 30 billion won as research expenses every year. The new institute will involve life science, nano and IT technologies and cognitive science, focusing on a wide range of brain science that spans degenerative brain disease such as dementia, drug delivery and robot development. [Written by Yoo-jin Lee / edited by Soyoung Chung]                                                                                                             ",S. Korea to Set up Brain Institute in Daegu,https://pulsenews.co.kr/view.php?year=2011&no=354872
"Global companies and advanced countries are making bold investments into robots to rapidly increase their market influence. Experts say Korean companies and the government should foster the robot industry on a long term and systematic basis in order not to be left behind in this new growth engine. Another Samsung Electronics in the robot industry should come from Korea, they say.  Google, Amazon and Softbank are boldly investing into the robot industry, but unfortunately Korean companies seem to use a follower strategy, said Prof. Kwon Dong-soo, Department of Mechanics at KAIST. “The market is very likely to grow exponentially five to 10 years later and it will be difficult to try to catch up that time. We have to be active in investment from now.” “In order to provide a housekeeping robot worth 2 million won, the manufacturer needs an ability to produce more than 10,000 units. Considering this, large companies should be more active,” said Jung Sung-hyun, managing director at Hyundai Heavy Industries. “Considering the explosive growth of the service robot market, Samsung and LG and other large companies accustomed to home appliances will be advantageous.” Standardization for robots is not over and uniqueness and risk-taking should be taken into consideration. Mid-sized companies with a startup culture and financing capability should come forward,” said Kim Kyung-hwan, president of NT Medi.                                                                                                             ",S. Korea needs another Samsung in robot industry,https://pulsenews.co.kr/view.php?year=2015&no=553155
" Fears are intensifying over contagion of the deadly Middle East Respiratory Syndrome (MERS) virus within hospitals in South Korea, and yet the authorities are still taking primitive preventive measures against virus and germ. A staff member in a Level-D protective uniform and N95 mask sprays NewGenn disinfectant, scrub beds and floors, and places that patients touched, and then clean up emergency rooms with bleach. The way they do for sanitation is not much different for wards. In the midst of continued spread of the deadly virus especially from hospitals, the risk of viral exposure is not abating. Ultraviolet ray hygiene robot used by the US hospitals can also be developed with Korean robot technologies. Korea possesses superb robot technologies as shown in its winning gold medal in Darpa Robotics Challenge in California, US. However, due to lack of support for and interest in robot research, robot technology development to remove virus is stalled in Korea. Oh Joon-ho, a mechanical engineering division professor at KASIT, the leader of KAIST’s winning robot HUBO team, noted, “investment should be made in a diverse technological development to expand basic and core research so as to be rightly utilized in case of emergency.”                                                                                                             ",S. Korea needs to develop virus removal robot,https://pulsenews.co.kr/view.php?year=2015&no=577070
" Strong opposition is serving as a hindrance to the South Korean government`s ambitious plan to outstrip Japan in terms of the self-sufficiency ratio of oil and gas. The plan to increase the self-sufficiency ratio does not take into account economic feasibility and requires the country to pay expensive premiums in purchasing oil or gas fields. A controversy is persisting over the hostile acquisition of DANA, a British oil developer by Korea National Oil Corporation (KNOC) in last September, because KNOC bought the British company for a high price. The acquisition of DANA drove up the country`s oil and gas self-sufficiency ratio by 1.1% points as KNOC secured 244 million barrels of oil. However, criticism is leveled at the one trillion won ($939 million) acquisition. Korea, in reality, is being treated as a minor player by major global resource developers. The problem is that public resource corporations are borrowing astronomical amounts of money to purchase overseas oil and gas fields in order to meet the target self-sufficiency ratio. Korea Gas Corporation (KOGAS), Korea Resources Corporation (KORES) and KNOC accumulated 32.8 trillion won in debt last year. The debt is predicted to shoot up to 53.1 trillion won next year, leading the three companies to struggle to pay the borrowing costs, let alone the borrowed money. Some point out that existence of the self-sufficiency ratio undermines capability of Korean resource companies to go abroad to develop resource fields, serving as an obstacle to the country`s mid- and long-term resource development plan. This is because buying a foreign resource company that is in the middle of securing a resource field just to meet the self-sufficiency goal or buying an already developed mine field that is about to start production makes companies difficult to focus their abilities on raising and enhancing their resource development technologies. ""The self-sufficiency ratio has been developed to measure the country`s progress in resource development, just like the inflation rate. It is more crucial to consider economic feasibility than to obsess about the number,"" Lee Chnag-yang Bio Professor of Economics and Public Policy at the KAIST said. [Written by Bong-kwon Park, Gee-chang Lee - Su-hyun Song]                                                                                                             ",S. Korean Resource Corporations Struggle with Massive Debts,https://pulsenews.co.kr/view.php?year=2011&no=421647
" The “10th Korea Internet Award” recognizing the leaders in the Internet industry was held at the Imperial Palace Hotel in southern Seoul on Tuesday. Samsung SDS, the IT service arm of Samsung Group received the grand prize and KB Kookmin Bank the second place. From left to right in the front in the picture are, KAIST Professor Choi Mun-kee, Maeil Business News Senior Managing Director Park Jai-hyun, Korea Internet & Security Agency President Baik Kee-seung, Chosun Ilbo Editor in Chief Kim Chang-gyun, Ministry of Science, ICT and Future Planning Vice Minister Choi Jae-you, Samsung SDS Senior Managing Director Kim Ho, Munpia CEO Kim Hwan-chul, Korea University Professor Emeritus Ahn Moon-suk, and Sookmyung Women’s University Professor Choi Jong-won.                                                                                                            ",Samsung SDS crowns winners of the Korea Internet Award,https://pulsenews.co.kr/view.php?year=2015&no=1143707
" What the country desperately needs is far-sighted vision to map out long-term outline to build a greener and safer society for universal growth, advised Coalition for Our Common Future (COCF) Chairman Kim Sang-hyup. That eventually would be the new growth engine for the country that could help boost jobs and also plan better for unification, he said. Kim, a veteran journalist-turned advisor on green growth to the president and now heading the COCF, an organization devoted to the issues of climate change, demographic change and the unification of the Korean peninsula, pointed out that on industry level, Korea is ahead with advanced technology in electric battery, energy storage, solar energy, and organic light emitting diode. “The problem is that climate changes and industrial revolution is taking place at a pace beyond our imagination. China is also trailing fast,” he said. Coalition for Our Common Future will co-host the ‘2nd Seoul Climate-Energy Conference’ at JW Marriott Seoul Hotel on Friday with the graduate school of KAIST. “We must take initiative in setting an agenda for green growth that could draw global consensus and creating sustainable future,” he said. Leaders around the world have all been emphasizing the climate agenda this year, underscoring the urgency and significance of the issue. Korea too must come with strong action plan to address problems related to climate changes and encourage green industry. Speakers to the conference include United Nations Secretary-General Ban Ki-moon, former Indonesian President Susilo Bambang Yudhoyono, who is the chairman of Global Green Growth Institute (GGGI), and Lee Hoe-sung, chairman of Intergovernmental Panel on Climate Change (IPCC). Mark Lippert, U.S. ambassador to South Korea, will make a speech on policy direction on climate change of the Obama administration while Won Hee-Ryong, governor of Jeju island, will speak on a plan on the ‘2030 carbon free island, Jeju.’ The COCF cited climate change, demographic change and the unification of the Korean peninsula as three factors that would largely influence the future of Korea. “The energy market now encompassing electric cars, ESS, renewable energy and Smart Grid is estimated to grow to be worth $1 trillion by 2020,” he said adding that dominating the market could help the country secure new growth engines, create new jobs and help electricity shortage in North Korea.                                                                                                            ",S. Korea should use climate change as opportunity to take initiative in globe,https://pulsenews.co.kr/view.php?year=2015&no=1097912
" SK Group Chairman Chey Tae-won chats with students at Korea Advanced Institute of Science and Technology (KAIST) in South Korea after meeting with young social entrepreneurs. During his lecture at KAIST, Chey encouraged the students to start their own businesses and told them not to be afraid of failing.                                                                                                            ",Sk Group’s Chey Tae-won meets social entrepreneurs ,https://pulsenews.co.kr/view.php?year=2015&no=1112444
" Big data, biomedical technology, renewable energy technology, automated vehicle, Internet of Things, wearables, and industrial robots are areas South Korea should direct and focus resources for future growth, according to experts at the country’s elite universities. Seoul National University (SNU) and the Korea Advanced Institute of Science and Technology (KAIST) announced 10 technologies that could advance Korea’s competitiveness and industry for future growth and job creation after big data analysis and surveys on students and professors. The 10 areas are big data, new biomedicine (advanced gene therapy), biosensors, distributed energy system (energy storage system, energy harvesting, renewable energy), artificial intelligence, driverless car, Internet of Things (IoT), electric vehicle (wireless power transmitter, electric car charging station), wearables (flexible display, smart watch), and industrial robots. “With China quickly catching up in industrial competitiveness, Korea must set its goals anew for future growth to retool public policy and economic structure,” said Lee Jong-su, SNU professor who led the study.                                                                                                            ","Big data, biomedical, energy, IoT, robotic technology should be Korea’s industrial focus for future",https://pulsenews.co.kr/view.php?year=2015&no=1138280
" South Korean startup Watcha, which operates local over-the-top media service provider Watcha Play, is seeking to go public on the nation’s secondary Kosdaq bourse. According to sources from the investment banking industry on Thursday, Watcha recently sent a letter to some securities firms in the country to pick an underwriter for its initial public offering (IPO). It will decide the timing of the IPO after forming the underwriting team. Its fund-raising will be used to fuel global outreach. It launched Watcha Global Service in August last year in some English-speaking countries. It is preparing for the Japanese launch within this year and also plans to tap into the Southeast Asian market next year or so. The company was founded in 2011 by Park Tae-hoon, a graduate of Korea Advanced Institute of Science and Technology (KAIST), who launched a video content review site Watcha in the following year. It rolled out video streaming service Watcha Play in 2016 to take on the U.S. streaming giant Netflix in the local market and entered into licensing agreements with top six contents providers in Hollywood including HBO, Disney and BBC and 60 or more distributors in Korea including CJ E&M and JTBC.  It had more than 5.7 million subscribers as of early June, increasing almost 10-fold from 640,000 in early 2017. Nearly 70 percent of people remained on its paid subscription service after the free trial ends, much higher than other OTT rivals such as Netflix who on average retain 35 percent to 40 percent of subscribers. Watcha gained a spotlight in the venture capital market after Kakao Chairman Kim Beom-su invested 800 million won ($680,851) in seed money in 2012. It also netted total 20.2 billion won in Series funds from 10 or more investors including Korea Development Bank. The company was selected as a unicorn startup whose value is expected to exceed 1 trillion won in July by the Ministry of SMEs and Startups.                                                                                                            ",Netflix-modeled Korean startup Watcha prepping IPO on Kosdaq,https://pulsenews.co.kr/view.php?year=2019&no=872392
" Maeil Business Newspaper held the 49th Maekyung Economist Award at Maekyung Media Group headquarters in Seoul Friday. The awards, which honor excellence in academic achievement of economic and business scholars, were presented to In Young-hwan, professor at KAIST’s school of management engineering, and Ahn Tae-hyun, professor of economics at Sogang University.                                                                                                            ",Maeil Business Newspaper hosts 49th Maekyung Economist Award,https://pulsenews.co.kr/view.php?year=2019&no=209157
" South Korea, an Internet powerhouse, should put its future on artificial intelligence (AI) development, advised Masayoshi Son, founder and chairman of Japan’s SoftBank Group Corp. “Japan and Korea both corresponded to AI late compared to China and the United States,” Son said, in a meeting with South Korean President Moon Jae-in on Thursday, according to officials in company. “… Korea should now put out efforts to become an AI powerhouse.” The meeting between the Japanese billionaire businessman – who is also known to Koreans by his Korean name Son Jung-eui – and Moon was also joined by Moon Gyu-hak, managing partner at Softbank Investment Advisers, You Young-min, science and ICT minister, Park Young-sun, SMEs and startups minister, Noh Young-min, presidential chief of staff, Kim Sang-jo, presidential chief of staff for policy, Lee Ho-seung, senior presidential secretary for economic affairs, Kim Hyung-jong, second deputy chief of the National Security Office, Joo Hyung-chul, economic advisor to Moon, and Lee Kong-joo, science and technology adviser. In 1998, Son, an ethnic Korean and founder of Japan’s largest IT investment firm SoftBank, had also met late President Kim Dae-jung. Son proposed to Kim that Korea should keep eyes on broadband, or high-speed Internet network. More than two decades have passed since his last visit to the Blue House and Son this time, instead of high-speed Internet network, emphasized AI development in the era of fourth industrial revolution. “What Korea should focus on is first, second, and third – AI,” Son said, who proposed the country should utmost support on related education, policy, investment, and funding. “AI will bring the highest level of revolution in the history of mankind.” An unnamed official from the Blue House told reporters before the meeting that the president wished to hear Son’s advice in promoting startups as he had shown an eye of finding jewels across the globe. The official also noted that venture investment is an important pillar of innovative growth and that Korea’s new venture investment hit an all-time quarterly high in the first quarter of this year. The number of unicorn firms with value surpassing $1 billion has also jumped from three last year to 9 this year, ranking fifth in the world, the official said. SoftBank Vision Fund (SVF), led by Son, is the largest investor of multinational transportation network company Uber Technologies Inc. that offer ride service hailing, Grab Holdings Inc., the largest ride-hailing company in Southeast Asia, and ARM Holdings, a British multinational semiconductor and software design company, among other global innovative firms. Son has been aggressively investing in the mobility sector based on belief that innovation will derive from this industry just as smartphones in the past. Son invested $10 billion in Uber and $1 billion in Grab. Kim Sang-hyup, visiting professor and director at Center for Sustainable Development at Korea Advanced Institute of Science and Technology (KAIST), analyzed that SoftBank is seeking after so-called “BMW strategy,” which stands for Bits (information and communications), Mobility (mobility that connects not only people and products but also money and information), and Watts (renewable energy, battery and power storage system and grid of things). Kim said that mobility will be key to transformation and that Korean companies as well as the government and all workforce should urgently look back on their role and nature of their work so that Korea doesn’t fall behind in the grand mobility revolution. The Blue House official said that the Korean government is also vying to expand research and development and investment in key AI technologies, such as by newly establishing an AI-dedicated graduate school. It is also promoting policies that accelerate convergence between AI and other sectors such as automobiles and energy. In the evening, meanwhile, Son met with Jay. Y Lee, vice chairman of Samsung Electronics Co., Chung Eui-sun, executive vice chairman of Hyundai Motor Co., Koo Kwang-mo, chairman of LG Group, Kim Taek-jin, chief executive of NCSoft Corp., Lee Hae-jin, global investment officer at Naver Corp., and Kim Dong-kwan, executive director at Hanwha Q Cells Co. They are known to have discussed various cooperation measures related to information and communications technology (ICT) sector such as AI, fifth-generation, Internet of Things, autonomous vehicle, and mobility, as well as startup ecosystem and investment. The last time Samsung Vice Chairman Lee and Son met was in September, 2016. Three years ago, Son met Lee at Samsung Electronics’ headquarters in Seocho-dong, southern Seoul, for more than two hours. In their latest meet-up, the two businessmen is known to have talked about business opportunities in 5G and AI. Hyundai Motor Executive Vice Chairman reportedly discussed autonomous vehicle and mobility business with Son. LG’s Koo also discussed partnerships in robotics and AI sectors.                                                                                                            ",Softbank founder advises Korea to go all-out on AI,https://pulsenews.co.kr/view.php?year=2019&no=487910
" South Korea’s state-run utility monopoly Wednesday proposed to launch a science academy in 2022 starting with 50 lecturing staff to gradually double the payroll by 2025 despite growing skepticism about the plan due to its snowballing losses. Korea Electric Power Corp. (KEPCO) aims to open an energy-focused science university in March 2022 to groom it in the likes of prestigious tech schools Postech and KAIST. The company said the university will sit on 400,000 sq.m of land which is the Booyoung Country Club golf course in Naju, South Jeolla Province, about 350 kilometers south of Seoul. It will have 1,000 students (incl. 400 undergraduates), 100 professors and 100 other faculty staff, running on an estimated budget of 1.6 trillion won ($1.34 billion) by 2031. Up to half of the budget could be covered by central and local governments. It will attract 50 professors by March 2022 and increase the number to 60 by 2023, 75 by 2024 and 100 by 2025. Of the faculty seats, 75 percent will be reserved for Koreans and the rest foreign nationals. Of 25 planned full professors, 19 will be Korean and six will be foreign professors. The 15 percent occupancy by foreign professors is higher than that of the country’s top five tech and engineering colleges.  Professor salaries have been set 1.5 times higher than those of other universities specialized in science and technology: 400 million won per year for top professors, 200 million for full professors, 140 million for associate professors and 120 million for assistant professors on average. Depending on their achievements, professors even in the same rank may be paid differently. Top professors whose annual salary could exceed 400 million won include those who have achieved world-class achievements in research or those who have college leadership experience. A person with an administrative capacity as well as knowledge in science and engineering will be appointed as the university’s first president. The president’s term is four years and may be extended.                                                                                                            ",KEPCO envisions opening of its own science academy in 2022,https://pulsenews.co.kr/view.php?year=2019&no=741892
" The Korean government is backing more universities to run degree programs on artificial intelligence (AI) amid shortage of manpower in data-based industrial age. The Ministry of Science and ICT announced on Sunday that Pohang University of Science and Technology (POSTECH) and Gwangju Institute of Science and Technology (GIST) were added to the list of graduate schools for intensive support under the government’s initiative to widen the domestic talent pool in the area of AI. Each university will receive up to 9 billion won ($7.5 million) as support grants over the next five years. The government already designated three education institutions - Korea Advanced Institute of Science and Technology (KAIST), Korea University and Sungkyunkwan University – as AI Graduate Schools. AI Graduate School is a graduate program jointly created by the government and each university in order to increase the number of master`s or doctoral degree holder in AI. POSTECH and GIST will recruit students in the second half of this year and launch the course in March 2020. The initial grant for each designated university is 1 billion won for this year and will increase to 2 billion won a year from next year with a ceiling of 9 billion won for five years. Universities are entitled to receive support grants for an additional five years when requirements are met in the evaluation with a ceiling of 19 billion won for 10 years.  The AI graduate schools are required to provide an AI-specialized curriculum for the master’s and doctoral degree program that includes basic and advanced theories, applied research projects and advanced technology topics and to obtain more than seven full-time teaching staff. The universities will also promote industry-academia collaboration with Korean and foreign businesses and research centers and academic exchange with top universities around the world to secure new and advanced AI technology. POSTECH will run its degree course for the first batch of 50 students (30 for master’s degree, 20 for PhD). It plans to increase the number of full-time faculty staff from 11 to 26 by 2023 and educate students in nine cross-discipline areas in three categories: Media AI, Data AI, and AI Theory. The cross-discipline programs will involve experts in various fields such as drug development, energy, manufacturing, robotics and 3D virtual reality. GIST will run a combined master`s and doctorate program for 50 students and increase its faculty staff from eight to 12 by 2023.                                                                                                            ",More Korean schools to open ‘AI grad schools under gov’t AI initiatve,https://pulsenews.co.kr/view.php?year=2019&no=780548
