contents,titles,urls
"– Spontaneous retinal waves can generate long-range horizontal connectivity in visual cortex. –A KAIST research team’s computational simulations demonstrated that the waves of spontaneous neural activity in the retinas of still-closed eyes in mammals develop long-range horizontal connections in the visual cortex during early developmental stages.This new finding featured in the August 19 edition of Journal of Neuroscience as a cover article has resolved a long-standing puzzle for understanding visual neuroscience regarding the early organization of functional architectures in the mammalian visual cortex before eye-opening, especially the long-range horizontal connectivity known as “feature-specific” circuitry.To prepare the animal to see when its eyes open, neural circuits in the brain’s visual system must begin developing earlier. However, the proper development of many brain regions involved in vision generally requires sensory input through the eyes.In the primary visual cortex of the higher mammalian taxa, cortical neurons of similar functional tuning to a visual feature are linked together by long-range horizontal circuits that play a crucial role in visual information processing.Surprisingly, these long-range horizontal connections in the primary visual cortex of higher mammals emerge before the onset of sensory experience, and the mechanism underlying this phenomenon has remained elusive.To investigate this mechanism, a group of researchers led by Professor Se-Bum Paik from the Department of Bio and Brain Engineering at KAIST implemented computational simulations of early visual pathways using data obtained from the retinal circuits in young animals before eye-opening, including cats, monkeys, and mice.From these simulations, the researchers found that spontaneous waves propagating in ON and OFF retinal mosaics can initialize the wiring of long-range horizontal connections by selectively co-activating cortical neurons of similar functional tuning, whereas equivalent random activities cannot induce such organizations.The simulations also showed that emerged long-range horizontal connections can induce the patterned cortical activities, matching the topography of underlying functional maps even in salt-and-pepper type organizations observed in rodents. This result implies that the model developed by Professor Paik and his group can provide a universal principle for the developmental mechanism of long-range horizontal connections in both higher mammals as well as rodents.Professor Paik said, “Our model provides a deeper understanding of how the functional architectures in the visual cortex can originate from the spatial organization of the periphery, without sensory experience during early developmental periods.”He continued, “We believe that our findings will be of great interest to scientists working in a wide range of fields such as neuroscience, vision science, and developmental biology.”This work was supported by the National Research Foundation of Korea (NRF). Undergraduate student Jinwoo Kim participated in this research project and presented the findings as the lead author as part of the Undergraduate Research Participation (URP) Program at KAIST.Figures and image credit: Professor Se-Bum Paik, KAISTImage usage restrictions: News organizations may use or redistribute these figures and image, with proper attribution, as part of news coverage of this paper only.Publication:Jinwoo Kim, Min Song, and Se-Bum Paik. (2020). Spontaneous retinal waves generate long-range horizontal connectivity in visual cortex. Journal of Neuroscience, Available online at","Before Eyes Open, They Get Ready to See",https://www.miragenews.com/before-eyes-open-they-get-ready-to-see/
"Faster ships could be on the horizon after KAIST scientists develop a slippery surface inspired by fish and seaweed to reduce the hull’s drag through the water.Long-distance cargo ships lose a significant amount of energy due to fluid friction. Looking to the drag reduction mechanisms employed by aquatic life can provide inspiration on how to improve efficiency.Fish and seaweed secrete a layer of mucus to create a slippery surface, reducing their friction as they travel through water. A potential way to mimic this is by creating lubricant-infused surfaces covered with cavities. As the cavities are continuously filled with the lubricant, a layer is formed over the surface.Though this method has previously been shown to work, reducing drag by up to 18%, the underlying physics is not fully understood. KAIST researchers in collaboration with a team of researchers from POSTECH conducted simulations of this process to help explain the effects, and their findings were published in the journal Physics of Fluids on September 15.The group looked at the average speed of a cargo ship with realistic material properties and simulated how it behaves under various lubrication setups. Specifically, they monitored the effects of the open area of the lubricant-filled cavities, as well as the thickness of the cavity lids.They found that for larger open areas, the lubricant spreads more than it does with smaller open areas, leading to a slipperier surface. On the other hand, the lid thickness does not have much of an effect on the slip, though a thicker lid does create a thicker lubricant buildup layer.Professor Emeritus Hyung Jin Sung from the KAIST Department of Mechanical Engineering who led this study said, “Our investigation of the hydrodynamics of a lubricant layer and how it results in drag reduction with a slippery surface in a basic configuration has provided significant insight into the benefits of a lubricant-infused surface.”Now that they have worked on optimizing the lubricant secretion design, the authors hope it can be implemented in real-life marine vehicles.“If the present design parameters are adopted, the drag reduction rate will increase significantly,” Professor Sung added.This work was supported by the National Research Foundation (NRF) of Korea.Source:Materials provided by American Institute of Physics.Publication:Kim, Seung Joong, et al. (2020). A lubricant-infused slip surface for drag reduction. Physics of Fluids. Available online at ",Slippery When Wet: Fish and Seaweed Inspire Ships to Reduce Fluid Friction,https://www.miragenews.com/slippery-when-wet-fish-and-seaweed-inspire-ships-to-reduce-fluid-friction/
"KAIST researchers presented a highly flexible but sturdy wearable piezoelectric harvester using the simple and easy fabrication process of hot pressing and tape casting. This energy harvester, which has record high interfacial adhesion strength, will take us one step closer to being able to manufacture embedded wearable electronics.A research team led by Professor Seungbum Hong said that the novelty of this result lies in its simplicity, applicability, durability, and its new characterization of wearable electronic devices.Wearable devices are increasingly being used in a wide array of applications from small electronics to embedded devices such as sensors, actuators, displays, and energy harvesters.Despite their many advantages, high costs and complex fabrication processes remained challenges for reaching commercialization. In addition, their durability was frequently questioned. To address these issues, Professor Hong’s team developed a new fabrication process and analysis technology for testing the mechanical properties of affordable wearable devices.For this process, the research team used a hot pressing and tape casting procedure to connect the fabric structures of polyester and a polymer film. Hot pressing has usually been used when making batteries and fuel cells due to its high adhesiveness. Above all, the process takes only two to three minutes.The newly developed fabrication process will enable the direct application of a device into general garments using hot pressing just as graphic patches can be attached to garments using a heat press.In particular, when the polymer film is hot pressed onto a fabric below its crystallization temperature, it transforms into an amorphous state. In this state, it compactly attaches toon the concave surface of the fabric and infiltrates into the gaps between the transverse wefts and longitudinal warps. These features result in high interfacial adhesion strength. For this reason, hot pressing has the potential to reduce the cost of fabrication through the direct application of fabric-based wearable devices to common garments.In addition to the conventional durability test of bending cycles, the newly introduced surface and interfacial cutting analysis system proved the high mechanical durability of the fabric-based wearable device by measuring the high interfacial adhesion strength between the fabric and the polymer film. Professor Hong said the study lays a new foundation for the manufacturing process and analysis of wearable devices using fabrics and polymers.He added that his team first used the surface and interfacial cutting analysis system in the field of wearable electronics to test the mechanical properties of polymer-based wearable devices. Their surface and interfacial cutting analysis system is more precise than conventional methods (peel test, tape test, and microstretch test) because it qualitatively and quantitatively measures the adhesion strength.Professor Hong explained, “Thise study could enable the commercialization of highly durable wearable devices based on the analysis of their interfacial adhesion strength. Our study lays a new foundation for the manufacturing process and analysis of other devices using fabrics and polymers. We look forward to fabric-based wearable electronics hitting the market very soon.”The results of this study were registered as a domestic patent in Korea last year, and published in Nano Energy this month. This study has been conducted through collaboration with Professor Yong Min Lee in the Department of Energy Science and Engineering at DGIST, Professor Kwangsoo No in the Department of Materials Science and Engineering at KAIST, and Professor Seunghwa Ryu in the Department of Mechanical Engineering at KAIST.This study was supported by the High-Risk High-Return Project and the Global Singularity Research Project at KAIST, the National Research Foundation, and the Ministry of Science and ICT in Korea.",Sturdy Fabric-Based Piezoelectric Energy Harvester Takes Us One Step Closer to Wearable Electronics,https://www.miragenews.com/sturdy-fabric-based-piezoelectric-energy-harvester-takes-us-one-step-closer-to-wearable-electronics/
"Electric light confuses the lives of nocturnal insects and entire ecosystems. Researchers use artificial female glow-worms to learn more about organisms accustomed to twilight.             Already as children, many of us have watched a lamp suck in and capture twilight insects in its sphere of light, as if by magic. The scene is both horrific and mesmerising.Headlights, neon lights and street lamps throw the lives of entire populations into disarray. When the moon and stars are overpowered by artificial light, nocturnal insects may mistake the sky for the ground. They no longer know which way is up or down, the direction of north and south, or that of open water and the shore. Many of them are lost, living their lives in unfavourable and stressful circumstances.However, light is not only a map and a means for spatial orientation for insects. It also serves as a measure of the passage of time. Many species regulate their periodic activities on the basis of the variation in the level of illumination. Food acquisition, sheltering from predators, egg-laying, resting periods and other activities are carried out according to an exact daily, monthly or annual rhythm.For example, African burrowing mayflies (Povilla adusta), whose adulthood only lasts for some hours, time their courtship, mating and egg-laying to occur during a bright moon. The new generation emerges on the second night after the full moon.Moni elintärkeä asia voi siis mennä sijoiltaan, kun valosaaste lisääntyy. Jos lämpötilan mukaan elämäänsä säätävät hyönteiset jatkavat totuttuun malliin, mutta valon vaihteluihin kiinnittäytyneiden rytmit rikkoutuvat, eri lajit eivät enää kohtaa entiseen tapaan.Ravintoverkko repeilee: yksi laji menettää elintärkeän ravinnonlähteen ja toinen altistuu liian ankaralle metsästykselle.– Pikkulepakko ja vesisiippa pelkäävät tulevansa syödyksi ja karttelevat siksi valoa. Joku niiden rohkeampi kilpailija taas napsii katulampun valopiiristä kunnon buffaillallisen hyönteisiä, selittää kiiltomadoista ja valosaasteesta väitöstutkimusta tekevä biologi .Lisäksi valo voi sokaista eläimen vaaran hetkellä tai heikentää suoja- ja huomiovärien tehoa. Mahdollinen kumppani jää ehkä tunnistamatta, kun pimeässä erottuvaksi hioutunut kuviointi ei enää näykään.There is chilling magic in the sight of a moth being drawn to a flame. However, the disruption of the life of insects that are active in the twilight and dark is not merely a peculiar feature of the biosphere. Nearly 30% of all vertebrates and 60% of invertebrates are nocturnal. This easily goes unnoticed by us humans, as we are mainly active in the daytime.Countless species are currently witnessing first-hand how quickly light pollution is both increasing and changing. Lamps shining a classical yellow hue of light are being replaced by LED lights and other powerful light sources. White and blue light are increasingly prevalent, but next to nothing is known about the effect of this change on the environment.In addition to wavelengths, the impact of light pollution depends at least on the intensity of light and the duration of disruptions caused by light.“The increase of light pollution is a problem, as it reduces natural darkness and makes the nocturnal environment fragmented,” Elgert explains.“Glow-worms have a particular dependence on darkness, since the female attracts flying males by glowing in the darkest summer night hours.”If there is the possibility to choose, the male prefers the female that glows the brightest. And for a good reason: fertility.“Bright females carry as much as ten times the number of eggs compared to others that glow faintly.”Christina Elgert has observed the life of glow-worms at the University of Helsinki’s Tvärminne Zoological Station in Hankoniemi for three summers.“Here they are at their most active for a few weeks around midsummer, in June and July, provided the weather is warm enough and there’s not too much rain or wind. Still, you get observations from across the country even in August.”Elgert says that anyone can look for and find glow-worms, with success most likely achieved by focusing on areas relatively close to seashores, lakesides and riverbanks.“Wild strawberries may be a sign of an environment favoured by glow-worms.”According to Elgert, particular attention should be paid to partially covered spots, such as the sides of paths or the walls of buildings.This summer, a total of 15 worm traps were installed along the sides of a small road leading away from the Tvärminne station.“Of course, glow-worms are not worms, but beetles,” Elgert points out, even though some of the features of the wingless female resemble those of larvae.With its green-glowing behind, the female glow-worm is a rarity in the animal kingdom. Usually, ornaments used for attracting mates are the exclusive right of males, such as the peacock’s tail feathers or the lion’s mane.“The female glow-worm has to invest a large share of its energy to emit light, whereas the male concentrates on growing the wing muscles needed for flight.”",How does light pollution affect glow-worms?,https://www.miragenews.com/how-does-light-pollution-affect-glow-worms/
,‘Mini-lungs’ reveal early stages of SARS-CoV-2 infection,https://www.miragenews.com/mini-lungs-reveal-early-stages-of-sars-cov-2-infection/
"An E. coli strain that can grow to a relatively high cell density solely on CO₂and formic acid was developed by employing metabolic engineeringMost biorefinery processes have relied on the use of biomass as a raw material for the production of chemicals and materials. Even though the use of CO₂as a carbon source in biorefineries is desirable, it has not been possible to make common microbial strains such as E. coli grow on CO₂.Now, a metabolic engineering research group at KAIST has developed a strategy to grow an E. coli strain to higher cell density solely on CO₂and formic acid. Formic acid is a one carbon carboxylic acid, and can be easily produced from CO₂using a variety of methods. Since it is easier to store and transport than CO₂, formic acid can be considered a good liquid-form alternative of CO₂.With support from the C1 Gas Refinery R&D Center and the Ministry of Science and ICT, a research team led by Distinguished Professor Sang Yup Lee stepped up their work to develop an engineered E. coli strain capable of growing up to 11-fold higher cell density than those previously reported, using CO2 and formic acid as sole carbon sources. This work was published in Nature Microbiology on Sept. 28.Despite the recent reports by several research groups on the development of E. coli strains capable of growing on CO₂ and formic acid, the maximum cell growth remained too low (optical density of around 1) and thus the production of chemicals from CO₂ and formic acid has been far from realized.The team previously reported the reconstruction of the tetrahydrofolate cycle and reverse glycine cleavage pathway to construct an engineered E. coli strain that can sustain growth on CO₂ and formic acid. To further enhance the growth, the research team introduced the previously designed synthetic CO₂ and formic acid assimilation pathway, and two formate dehydrogenases.Metabolic fluxes were also fine-tuned, the gluconeogenic flux enhanced, and the levels of cytochrome bo3 and bd-I ubiquinol oxidase for ATP generation were optimized. This engineered E. coli strain was able to grow to a relatively high OD600 of 7~11, showing promise as a platform strain growing solely on CO₂ and formic acid.Professor Lee said, “We engineered E. coli that can grow to a higher cell density only using CO₂ and formic acid. We think that this is an important step forward, but this is not the end. The engineered strain we developed still needs further engineering so that it can grow faster to a much higher density.”Professor Lee’s team is continuing to develop such a strain. “In the future, we would be delighted to see the production of chemicals from an engineered E. coli strain using CO and formic acid as sole carbon sources,” he added.-ProfileDistinguished Professor Sang Yup LeeDepartment of Chemical and Biomolecular EngineeringKAIST",E. coli Engineered to Grow on CO2 and Formic Acid as Sole Carbon Sources,https://www.miragenews.com/e-coli-engineered-to-grow-on-co2-and-formic-acid-as-sole-carbon-sources/
"Researchers in Korea and the UK have successfully grown miniature models of critical lung structures called alveoli, and used them to study how the coronavirus that causes COVID-19 infects the lungs.To date, there have been more than 40 million cases of COVID-19 and almost 1.13 million deaths worldwide. The main target tissues of SARS-CoV-2, the virus that causes COVID-19, especially in patients that develop pneumonia, appear to be alveoli – tiny air sacs in the lungs that take up the oxygen we breathe and exchange it with carbon dioxide to exhale.To better understand how SARS-CoV-2 infects the lungs and causes disease, a team of Professor Young Seok Ju from the Graduate School of Medical Science and Engineering at KAIST in collaboration with the Wellcome-MRC Cambridge Stem Cell Institute at the University of Cambridge turned to organoids – ‘mini-organs’ grown in three dimensions to mimic the behaviour of tissue and organs.The team used tissue donated to tissue banks at the Royal Papworth Hospital NHS Foundation Trust and Addenbrooke’s Hospital, Cambridge University NHS Foundations Trust, UK, and Seoul National University Hospital to extract a type of lung cell known as human lung alveolar type 2 cells. By reprogramming these cells back to their earlier ‘stem cell’ stage, they were able to grow self-organizing alveolar-like 3D structures that mimic the behaviour of key lung tissue.“The research community now has a powerful new platform to study precisely how the virus infects the lungs, as well as explore possible treatments,” said  Professor Ju, co-senior author of the research.Dr. Joo-Hyeon Lee, another co-senior author at the Wellcome-MRC Cambridge Stem Cell Institute, said: “We still know surprisingly little about how SARS-CoV-2 infects the lungs and causes disease. Our approach has allowed us to grow 3D models of key lung tissue – in a sense, ‘mini-lungs’ – in the lab and study what happens when they become infected.”The team infected the organoids with a strain of SARS-CoV-2 taken from a patient in Korea who was diagnosed with COVID-19 on January 26 after traveling to Wuhan, China. Using a combination of fluorescence imaging and single cell genetic analysis, they were able to study how the cells responded to the virus.When the 3D models were exposed to SARS-CoV-2, the virus began to replicate rapidly, reaching full cellular infection just six hours after infection. Replication enables the virus to spread throughout the body, infecting other cells and tissue.Around the same time, the cells began to produce interferons – proteins that act as warning signals to neighbouring cells, telling them to activate their antiviral defences. After 48 hours, the interferons triggered the innate immune response – its first line of defence – and the cells started fighting back against infection.Sixty hours after infection, a subset of alveolar cells began to disintegrate, leading to cell death and damage to the lung tissue.Although the researchers observed changes to the lung cells within three days of infection, clinical symptoms of COVID-19 rarely occur so quickly and can sometimes take more than ten days after exposure to appear. The team say there are several possible reasons for this. It may take several days from the virus first infiltrating the upper respiratory tract to it reaching the alveoli. It may also require a substantial proportion of alveolar cells to be infected or for further interactions with immune cells resulting in inflammation before a patient displays symptoms.“Based on our model we can tackle many unanswered key questions, such as understanding genetic susceptibility to SARS-CoV-2, assessing relative infectivity of viral mutants, and revealing the damage processes of the virus in human alveolar cells,” said Professor Ju. “Most importantly, it provides the opportunity to develop and screen potential therapeutic agents against SARS-CoV-2 infection.”“We hope to use our technique to grow these 3D models from cells of patients who are particularly vulnerable to infection, such as the elderly or people with diseased lungs, and find out what happens to their tissue,” added Dr. Lee.The research was a collaboration involving scientists from KAIST, the University of Cambridge, Korea National Institute of Health, Institute for Basic Science (IBS), Seoul National University Hospital and Genome Insight in Korea.– Profile-Professor Young Seok Ju-Laboratory of Cancer Genomics-https://julab.kaist.ac.kr-the Graduate School of Medical Science and Engineering-KAIST",Mini-Lungs’ Reveal Early Stages of SARS-CoV-2 Infection,https://www.miragenews.com/mini-lungs-reveal-early-stages-of-sars-cov-2-infection-2/
"New ‘nanoribbon’ catalyst should slash cost of hydrogen production for clean fuelsResearchers have identified a potential catalyst alternative – and an innovative way to produce them using chemical ‘scissors’ – that could make hydrogen production more economical.The research team led by Professor Sang Ouk Kim at the Department of Materials Science and Engineering published their work in Nature Communications.Hydrogen is likely to play a key role in the clean transition away from fossil fuels and other processes that produce greenhouse gas emissions. There is a raft of transportation sectors such as long-haul shipping and aviation that are difficult to electrify and so will require cleanly produced hydrogen as a fuel or as a feedstock for other carbon-neutral synthetic fuels. Likewise, fertilizer production and the steel sector are unlikely to be “de-carbonized” without cheap and clean hydrogen.The problem is that the cheapest methods by far of producing hydrogen gas is currently from natural gas, a process that itself produces the greenhouse gas carbon dioxide–which defeats the purpose.Alternative techniques of hydrogen production, such as electrolysis using an electric current between two electrodes plunged into water to overcome the chemical bonds holding water together, thereby splitting it into its constituent elements, oxygen and hydrogen are very well established. But one of the factors contributing to the high cost, beyond being extremely energy-intensive, is the need for the very expensive precious and relatively rare metal platinum. The platinum is used as a catalyst–a substance that kicks off or speeds up a chemical reaction–in the hydrogen production process.As a result, researchers have long been on the hunt for a substitution for platinum — another catalyst that is abundant in the earth and thus much cheaper.Transition metal dichalcogenides, or TMDs, in a nanomaterial form, have for some time been considered a good candidate as a catalyst replacement for platinum. These are substances composed of one atom of a transition metal (the elements in the middle part of the periodic table) and two atoms of a chalcogen element (the elements in the third-to-last column in the periodic table, specifically sulfur, selenium and tellurium).What makes TMDs a good bet as a platinum replacement is not just that they are much more abundant, but also their electrons are structured in a way that gives the electrodes a boost.In addition, a TMD that is a nanomaterial is essentially a two-dimensional super-thin sheet only a few atoms thick, just like graphene. The ultrathin nature of a 2-D TMD nanosheet allows for a great many more TMD molecules to be exposed during the catalysis process than would be the case in a block of the stuff, thus kicking off and speeding up the hydrogen-making chemical reaction that much more.However, even here the TMD molecules are only reactive at the four edges of a nanosheet. In the flat interior, not much is going on. In order to increase the chemical reaction rate in the production of hydrogen, the nanosheet would need to be cut into very thin – almost one-dimensional strips, thereby creating many edges.In response, the research team developed what are in essence a pair of chemical scissors that can snip TMD into tiny strips.“Up to now, the only substances that anyone has been able to turn into these ‘nano-ribbons’ are graphene and phosphorene,” said Sang Professor Kim, one of the researchers involved in devising the process.“But they’re both made up of just one element, so it’s pretty straightforward. Figuring out how to do it for TMD, which is made of two elements was going to be much harder.”The ‘scissors’ involve a two-step process involving first inserting lithium ions into the layered structure of the TMD sheets, and then using ultrasound to cause a spontaneous ‘unzipping’ in straight lines.“It works sort of like how when you split a plank of plywood: it breaks easily in one direction along the grain,” Professor Kim continued. “It’s actually really simple.”The researchers then tried it with various types of TMDs, including those made of molybdenum, selenium, sulfur, tellurium and tungsten. All worked just as well, with a catalytic efficiency as effective as platinum’s.Because of the simplicity of the procedure, this method should be able to be used not just in the large-scale production of TMD nanoribbons, but also to make similar nanoribbons from other multi-elemental 2D materials for purposes beyond just hydrogen production.-ProfileProfessor Sang Ouk KimSoft Nanomaterials Laboratory (https://snml.kaist.ac.kr)Department of Materials Science and EngineeringKAIST",Chemical Scissors Snip 2D Transition Metal Dichalcogenides into Nanoribbon,https://www.miragenews.com/chemical-scissors-snip-2d-transition-metal-dichalcogenides-into-nanoribbon/
"Police and emergency services are at the scene of a serious crash on Goyder Highway at Burra.About 3.10pm on Sunday 1 November, police were called to a two car crash on the highway near White Road after a trailer attached to one vehicle became unhitched and swung into an oncoming vehicle.Goyder Highway between White Road and Bucklands Hill Road has been closed to all traffic. Please avoid the area if possible.","Serious crash Burra, South Australia",https://www.miragenews.com/serious-crash-burra-south-australia/
"Australia’s oil and gas industry congratulates Premier Annastacia Pałaszczuk and the Labor Party on their election success in Queensland on Saturday.APPEA Chief Executive Andrew McConville said the industry makes a significant contribution to the state and has invested more than $70 billion into Queensland’s economy due to the rapid development of the natural gas and LNG industries.“As a key driver of Queensland’s economy, the oil and gas sector is committed to working with the new government as there are many challenges ahead for economic recovery,” Mr McConville said.“We have a long and proud history of engaging with the government to grow the sector to where it is today.“Industry is committed to partnering with the Premier and her Government, once sworn-in, in the recovery process and working to implement our comprehensive 20-point plan to help the state grow.  This is more important than ever because of the shared challenges.”In September, APPEA released its , highlighting there is strong potential for regulatory reform in Queensland to reduce costs, increase productivity and support and attract further investment in energy supply.“APPEA’s key reform priorities focus on promoting the responsible development of Queensland’s oil and gas resources, improving investment certainty, supporting economic recovery and reducing regulatory burdens across the state,” Mr McConville said.“Queensland’s natural gas industry is here for the long-term to deliver economic growth and the stable supply of affordable energy to customers, including manufacturers.  In addition, as the state continues to invest in renewables, natural gas is also the perfect complement to ensuring the stability of energy supply.“Nearly 30 per cent of Australia’s LNG production is located in the state and this helps underpin high paying, highly skilled jobs and economic growth in key regional areas.“The industry has helped support the Queensland economy during a tough time and it will continue to power the economy for decades to come by providing energy security.“With a tradition of bipartisan support for industry in Queensland, APPEA and its members look forward to working with all sides of politics to ensure the state’s energy future.”",Oil and gas reforms key to Queensland’s energy future,https://www.miragenews.com/oil-and-gas-reforms-key-to-queensland-s-energy-future/
,W-FN-Y Monthly Online Meeting Series,https://www.miragenews.com/w-fn-y-monthly-online-meeting-series/
"        Cannington Detectives have charged a man as a result of their investigation into his online activities which commenced in August 2020 after police received information from the public.It is alleged between September and October 2020, the man used various social media applications to speak to a person he believed was a 14-year-old girl.  It is alleged the conversations were of explicit sexual nature and sent images of a sexual nature.On 30 October 2020, the man was arrested by Cannington Detectives during an arranged meeting between himself and the ‘girl’ at the Cottesloe train station.  A search warrant was executed on the man’s home and it is alleged detectives located and seized, drug paraphernalia, throwing knives, Bowie knife, various mobile phones and electronic storage devices.The 49-year-old man from Ferndale has been charged with:-•	Five counts of Intent to Expose a Person believed to be under 13 years to Indecent Matter;•	One count of Intent to Procure a Person believed to be under 16 years for Sexual Activity;•	Two counts of Offer to Sell or Supply a Prohibited Drug to another;•	One count of Possessed a Controlled Weapon;•	One count of Possessed any Drug Paraphernalia in or on which there was a Prohibited Drug or Plant;•	One count of Carried (possessed) and Article with Intent to Cause Fear that someone would be Injured or Disabled;•	One count of Drove, Caused or Permitted a Vehicle with a Forged, Replica or False Plate to be Driven on a Road; and•	No Authority to Drive – suspended.He has been remanded in custody and is next due to appear before the Perth Magistrates Court on 23 November 2020.",Police charge man with online offences,https://www.miragenews.com/police-charge-man-with-online-offences/
"The McGowan Government’s $600 Household Electricity Credit will be applied by Synergy and Horizon Power from today (November 1).This will provide $644 million of financial relief to around 1.1 million Western Australian households.Households who are not directly billed by an electricity provider such as residents of caravan parks, retirement villages, apartment buildings or communities supplied by local mining companies will be eligible to apply for a credit. For more information about eligibility criteria, visit The McGowan Government has also extended, because of COVID-19, the electricity disconnection moratorium for households experiencing hardship until June 30, 2021.These customers must contact their retailer, Synergy or Horizon Power, to enter into and commit to the conditions of their payment plan or risk being disconnected.Standard credit collection arrangements have recommenced for households that do not make contact and are not paying their bills, as well as for all business customers. For more information, visit As stated by Premier Mark McGowan:“Starting this weekend, Western Australian households will start receiving this historic one-off $600 credit towards their electricity bills.“It’s timely this credit comes out in the lead-up to Christmas. I encourage Western Australians to spend some of their savings on supporting our local retail and hospitality businesses, which have been hard hit by COVID-19.“Supporting Western Australian households during this unprecedented time is an important part of our jobs and recovery plan.”As stated by Energy Minister Bill Johnston:“Because Horizon Power and Synergy are owned by the people of WA, the electricity retailers were able to rapidly implement the Household Electricity Credit.“The extension of the disconnection moratorium also ensures that no Western Australian, facing financial hardship, has their electricity disconnected when they need it most. “Customers who can afford to pay some, or all, of their electricity bills should continue to do so, but we know that COVID-19 will continue to impact households for some time.“I encourage those in need to reach out to their electricity retailer and ask for support.”",$600 Household Electricity Credit commences this weekend,https://www.miragenews.com/600-household-electricity-credit-commences-this-weekend/
"More than 4,000 current and former franchisee employees at 7-Eleven franchises have been paid back $173m in underpaid wages, interest and superannuation between September 2015 and February 2020.The Fair Work Ombudsman (FWO) brought 11 litigations against 7-Eleven franchisees resulting in courts awarding more than $1.8 million in penalties against them, including for operating unlawful cash-back schemes, paying unlawful flat rates to workers, and falsifying records.According to the FWO, 7-Eleven Stores Pty Ltd has made significant improvements to its payroll and time-recording systems as part of a three-year compliance partnership with the FWO.The company voluntarily entered into a Compliance Deed in December 2016 to improve compliance across its franchise network. The Compliance Deed was a recommendation from the FWO’s Inquiry Report, which found significant underpayments in 7-Eleven’s franchise network.The FWO’s inquiry found that several 7-Eleven franchisees had been deliberately falsifying records to disguise the underpayment of wages.It found that 7-Eleven’s approach to workplace matters, while seemingly promoting compliance, didn’t adequately detect or address deliberate non-compliance.HRD contacted 7-Eleven for comment and was provided with a statement by the CEO Angus McKay.“7-Eleven welcomes the release of the Fair Work Ombudsman (FWO) compliance partnership report and we would like to thank the FWO for working collaboratively with us over the past five years,” said McKay.“Since 2015, we have continued to undertake independent reviews and audits, make improvements to our systems and processes, update workplace relations training programs and share our learnings with both the FWO and our industry.”McKay said this has led to the position of having “industry leading compliance processes and procedures”.“With ongoing support from staff across our network, we are incredibly pleased with the progress we have continued to make,” added McKay.“I said we would be accountable for our actions and take ownership of our remediation journey. I truly believe we have done just that and will continue to do so.“We remain absolutely committed to ensuring continued compliance with all workplace laws and regulations across our Australian network.”As part of the Compliance Deed, 7-Eleven put in place a biometric time recording system across all its Australian stores.This required employees to clock in and out with a thumbprint, which is cross-checked against employee facial recognition images and store rosters to enable more accurate recording of working hours. The costs for the improved technology, systems and processes was more than $10 million.Further governance measures implemented include 7-Eleven requiring all staff to be paid electronically only, new compulsory online training on employment conditions for new employees, an Internal Investigations Unit and a new employment conditions chapter in the Franchisee Systems Manual.The compliance partnership also required the company to engage an independent expert to complete three annual audits of its compliance with workplace laws, leading to back-payments of $102,167 as a result of the first audit in 2017. No further underpayments were identified in the second and third annual audits.Ombudsman Sandra Parker said the compliance partnership had led to “network-wide improvement” to protect the workplace rights of current and future employees.“After widespread non-compliance in its franchise network was identified, 7-Eleven has implemented extensive high-tech systems, training and employee assistance programs across its business,” said Parker.“Through our Compliance Partnership, the franchisor has delivered on its commitment to address past breaches by its franchisees and lead a network that meets its lawful obligations to workers.“Franchise networks are a priority sector for the FWO. We urge all head offices to prioritise compliance with workplace laws or risk systemic breaches that impact their brand and workforce.“Franchisors can now be held responsible for their franchisees’ conduct and may be subject to enforcement action, court proceedings and penalties if their franchisees have breached the law.”","7-Eleven repays $173m to employees, as stores improve payroll systems",https://www.miragenews.com/7-eleven-repays-173m-to-employees-as-stores-improve-payroll-systems/
